fg_made,ydl,posteam,season,week,kicker
1,16,LAC,2016,3,J.Lambo
1,15,IND,2016,3,A.Vinatieri
1,9,LAC,2016,3,J.Lambo
1,4,SF,2016,3,P.Dawson
0,35,SF,2016,3,P.Dawson
1,15,SEA,2016,3,S.Hauschka
1,14,SEA,2016,3,S.Hauschka
1,4,SEA,2016,3,S.Hauschka
1,31,WAS,2016,3,D.Hopkins
1,15,WAS,2016,3,D.Hopkins
1,27,WAS,2016,3,D.Hopkins
1,11,NYG,2016,3,J.Brown
1,7,WAS,2016,3,D.Hopkins
1,12,NYG,2016,3,J.Brown
1,19,WAS,2016,3,D.Hopkins
1,16,BUF,2016,4,D.Carpenter
1,24,BUF,2016,4,D.Carpenter
0,30,NE,2016,4,S.Gostkowski
0,29,BUF,2016,4,D.Carpenter
1,26,BUF,2016,4,D.Carpenter
1,10,ATL,2016,4,M.Bryant
1,36,CAR,2016,4,G.Gano
1,35,ATL,2016,4,M.Bryant
1,31,WAS,2016,4,D.Hopkins
1,33,CLE,2016,4,C.Parkey
1,27,CLE,2016,4,C.Parkey
0,29,DAL,2016,4,D.Bailey
1,18,SF,2016,4,P.Dawson
1,4,DAL,2016,4,D.Bailey
1,20,DEN,2016,4,B.McManus
1,6,DEN,2016,4,B.McManus
1,31,DET,2016,4,M.Prater
0,32,CHI,2016,4,C.Barth
1,3,DET,2016,4,M.Prater
1,7,CHI,2016,4,C.Barth
1,35,IND,2016,4,A.Vinatieri
1,31,IND,2016,4,A.Vinatieri
1,5,JAX,2016,4,J.Myers
1,28,JAX,2016,4,J.Myers
1,31,JAX,2016,4,J.Myers
0,31,KC,2016,4,C.Santos
1,7,ARI,2016,4,C.Catanzaro
1,11,LA,2016,4,G.Zuerlein
1,3,ARI,2016,4,C.Catanzaro
1,24,CIN,2016,4,M.Nugent
1,4,CIN,2016,4,M.Nugent
1,25,CIN,2016,4,M.Nugent
1,4,CIN,2016,4,M.Nugent
1,29,CIN,2016,4,M.Nugent
1,12,LAC,2016,4,J.Lambo
1,29,LAC,2016,4,J.Lambo
1,22,NYG,2016,4,J.Brown
0,28,MIN,2016,4,B.Walsh
1,26,MIN,2016,4,B.Walsh
1,5,BAL,2016,4,J.Tucker
1,25,BAL,2016,4,J.Tucker
1,16,NYJ,2016,4,N.Folk
1,14,SEA,2016,4,S.Hauschka
1,35,SEA,2016,4,S.Hauschka
1,30,TEN,2016,4,R.Succop
1,35,HOU,2016,4,N.Novak
0,30,HOU,2016,4,N.Novak
1,27,HOU,2016,4,N.Novak
1,8,TEN,2016,4,R.Succop
1,18,ARI,2016,5,C.Catanzaro
1,28,ATL,2016,5,M.Bryant
1,17,DEN,2016,5,B.McManus
1,15,ATL,2016,5,M.Bryant
1,28,DEN,2016,5,B.McManus
1,7,ATL,2016,5,M.Bryant
1,27,DEN,2016,5,B.McManus
1,19,LA,2016,5,G.Zuerlein
1,13,LA,2016,5,G.Zuerlein
1,5,BUF,2016,5,D.Carpenter
1,36,LA,2016,5,G.Zuerlein
1,4,LA,2016,5,G.Zuerlein
1,17,CHI,2016,5,C.Barth
1,36,IND,2016,5,A.Vinatieri
1,31,CHI,2016,5,C.Barth
1,35,IND,2016,5,A.Vinatieri
1,8,IND,2016,5,A.Vinatieri
1,23,IND,2016,5,A.Vinatieri
0,31,CHI,2016,5,C.Barth
1,6,CHI,2016,5,C.Barth
1,28,IND,2016,5,A.Vinatieri
0,32,CIN,2016,5,M.Nugent
0,33,HOU,2016,5,N.Novak
1,1,MIN,2016,5,B.Walsh
1,20,HOU,2016,5,N.Novak
1,12,HOU,2016,5,N.Novak
0,32,NE,2016,5,S.Gostkowski
1,13,NE,2016,5,S.Gostkowski
1,29,NYG,2016,5,J.Brown
1,23,NYG,2016,5,J.Brown
1,26,GB,2016,5,M.Crosby
1,12,NYG,2016,5,J.Brown
1,15,GB,2016,5,M.Crosby
1,7,GB,2016,5,M.Crosby
1,17,NYJ,2016,5,N.Folk
1,30,NYJ,2016,5,N.Folk
1,29,PIT,2016,5,C.Boswell
1,32,PHI,2016,5,C.Sturgis
1,14,PHI,2016,5,C.Sturgis
1,31,PHI,2016,5,C.Sturgis
1,11,DET,2016,5,M.Prater
1,2,LV,2016,5,S.Janikowski
0,32,LV,2016,5,S.Janikowski
1,8,LV,2016,5,S.Janikowski
1,18,LAC,2016,5,J.Lambo
1,38,LV,2016,5,S.Janikowski
1,30,LV,2016,5,S.Janikowski
1,17,TB,2016,5,R.Aguayo
0,15,TB,2016,5,R.Aguayo
1,17,TB,2016,5,R.Aguayo
0,25,CAR,2016,5,G.Gano
0,28,TB,2016,5,R.Aguayo
1,20,TB,2016,5,R.Aguayo
1,22,TEN,2016,5,R.Succop
1,6,MIA,2016,5,A.Franks
1,13,BAL,2016,5,J.Tucker
0,38,WAS,2016,5,D.Hopkins
1,8,WAS,2016,5,D.Hopkins
1,15,ATL,2016,6,M.Bryant
1,23,SEA,2016,6,S.Hauschka
0,10,SEA,2016,6,S.Hauschka
1,26,SEA,2016,6,S.Hauschka
1,5,BAL,2016,6,J.Tucker
1,3,NYG,2016,6,J.Brown
1,21,BAL,2016,6,J.Tucker
1,17,BAL,2016,6,J.Tucker
1,14,NYG,2016,6,J.Brown
0,35,NO,2016,6,W.Lutz
1,24,CAR,2016,6,G.Gano
1,15,NO,2016,6,W.Lutz
1,34,NO,2016,6,W.Lutz
1,28,NE,2016,6,S.Gostkowski
1,7,CIN,2016,6,M.Nugent
1,13,NE,2016,6,S.Gostkowski
1,27,CLE,2016,6,C.Parkey
1,18,CLE,2016,6,C.Parkey
0,40,TEN,2016,6,R.Succop
1,19,GB,2016,6,M.Crosby
1,25,GB,2016,6,M.Crosby
1,26,DAL,2016,6,D.Bailey
1,4,DAL,2016,6,D.Bailey
1,16,GB,2016,6,M.Crosby
1,14,DAL,2016,6,D.Bailey
1,19,LAC,2016,6,J.Lambo
1,11,DEN,2016,6,B.McManus
1,3,LAC,2016,6,J.Lambo
1,13,LAC,2016,6,J.Lambo
1,14,LAC,2016,6,J.Lambo
0,38,DEN,2016,6,B.McManus
1,28,DEN,2016,6,B.McManus
1,23,IND,2016,6,A.Vinatieri
1,19,IND,2016,6,A.Vinatieri
1,9,HOU,2016,6,N.Novak
1,18,IND,2016,6,A.Vinatieri
1,18,CHI,2016,6,C.Barth
1,6,CHI,2016,6,C.Barth
1,14,CHI,2016,6,C.Barth
1,12,JAX,2016,6,J.Myers
0,34,LV,2016,6,S.Janikowski
0,20,KC,2016,6,C.Santos
1,28,LV,2016,6,S.Janikowski
1,4,KC,2016,6,C.Santos
1,26,KC,2016,6,C.Santos
1,17,DET,2016,6,M.Prater
1,21,NYJ,2016,6,N.Folk
1,14,WAS,2016,6,D.Hopkins
1,20,PHI,2016,6,C.Sturgis
1,32,WAS,2016,6,D.Hopkins
1,10,PHI,2016,6,C.Sturgis
1,12,MIA,2016,6,A.Franks
1,4,MIA,2016,6,A.Franks
1,12,MIA,2016,6,A.Franks
0,6,MIA,2016,6,A.Franks
0,31,MIA,2016,6,A.Franks
1,15,SF,2016,6,P.Dawson
1,30,SF,2016,6,P.Dawson
1,22,BUF,2016,6,D.Carpenter
1,29,SF,2016,6,P.Dawson
1,31,BAL,2016,7,J.Tucker
1,31,BAL,2016,7,J.Tucker
1,25,BAL,2016,7,J.Tucker
1,4,NYJ,2016,7,N.Folk
0,33,NYJ,2016,7,N.Folk
1,18,MIA,2016,7,A.Franks
1,10,BUF,2016,7,D.Carpenter
1,15,MIA,2016,7,A.Franks
1,14,GB,2016,7,M.Crosby
1,21,CHI,2016,7,C.Barth
1,22,GB,2016,7,M.Crosby
0,13,GB,2016,7,M.Crosby
0,22,CIN,2016,7,M.Nugent
1,10,CLE,2016,7,C.Parkey
1,18,CIN,2016,7,M.Nugent
0,27,CIN,2016,7,M.Nugent
1,25,HOU,2016,7,N.Novak
1,25,HOU,2016,7,N.Novak
1,11,HOU,2016,7,N.Novak
1,3,DEN,2016,7,B.McManus
1,14,DEN,2016,7,B.McManus
1,10,IND,2016,7,A.Vinatieri
1,15,IND,2016,7,A.Vinatieri
1,30,TEN,2016,7,R.Succop
1,26,TEN,2016,7,R.Succop
1,30,MIN,2016,7,B.Walsh
1,17,PHI,2016,7,C.Sturgis
1,2,PHI,2016,7,C.Sturgis
0,24,PIT,2016,7,C.Boswell
1,14,PIT,2016,7,C.Boswell
1,28,PIT,2016,7,C.Boswell
1,26,PIT,2016,7,C.Boswell
0,36,PIT,2016,7,C.Boswell
1,21,KC,2016,7,C.Santos
1,23,KC,2016,7,C.Santos
1,18,LA,2016,7,G.Zuerlein
1,12,NYG,2016,7,R.Gould
1,7,LV,2016,7,S.Janikowski
1,14,LV,2016,7,S.Janikowski
1,5,JAX,2016,7,J.Myers
1,19,JAX,2016,7,J.Myers
1,26,JAX,2016,7,J.Myers
1,25,LV,2016,7,S.Janikowski
1,34,LV,2016,7,S.Janikowski
1,24,ATL,2016,7,M.Bryant
1,9,ATL,2016,7,M.Bryant
1,22,LAC,2016,7,J.Lambo
1,19,LAC,2016,7,J.Lambo
1,13,ATL,2016,7,M.Bryant
1,15,LAC,2016,7,J.Lambo
0,40,ATL,2016,7,M.Bryant
1,20,TB,2016,7,R.Aguayo
1,19,TB,2016,7,R.Aguayo
0,32,TB,2016,7,R.Aguayo
1,10,SF,2016,7,P.Dawson
0,30,DET,2016,7,M.Prater
1,25,DET,2016,7,M.Prater
0,27,WAS,2016,7,D.Hopkins
1,20,WAS,2016,7,D.Hopkins
1,9,DET,2016,7,M.Prater
1,25,CAR,2016,8,G.Gano
1,34,CAR,2016,8,G.Gano
1,2,CAR,2016,8,G.Gano
0,31,DET,2016,8,M.Prater
1,29,DET,2016,8,M.Prater
1,15,HOU,2016,8,N.Novak
1,18,HOU,2016,8,N.Novak
1,16,DET,2016,8,M.Prater
1,18,ATL,2016,8,M.Bryant
1,22,ATL,2016,8,M.Bryant
1,11,GB,2016,8,M.Crosby
1,14,TEN,2016,8,R.Succop
1,4,TEN,2016,8,R.Succop
1,15,TEN,2016,8,R.Succop
1,15,KC,2016,8,C.Santos
0,10,KC,2016,8,C.Santos
1,4,KC,2016,8,C.Santos
1,26,KC,2016,8,C.Santos
1,12,CHI,2016,8,C.Barth
1,10,CHI,2016,8,C.Barth
1,12,MIN,2016,8,B.Walsh
1,5,BUF,2016,8,D.Carpenter
0,31,BUF,2016,8,D.Carpenter
1,33,NE,2016,8,S.Gostkowski
1,14,NE,2016,8,S.Gostkowski
1,23,CLE,2016,8,C.Parkey
1,9,CLE,2016,8,C.Parkey
1,6,NYJ,2016,8,N.Folk
1,23,TB,2016,8,R.Aguayo
1,13,LV,2016,8,S.Janikowski
0,32,LV,2016,8,S.Janikowski
1,12,PHI,2016,8,C.Sturgis
1,20,DAL,2016,8,D.Bailey
1,37,PHI,2016,8,C.Sturgis
1,5,DAL,2016,8,D.Bailey
1,16,PHI,2016,8,C.Sturgis
1,31,DAL,2016,8,D.Bailey
1,10,DEN,2016,8,B.McManus
0,27,LAC,2016,8,J.Lambo
1,4,DEN,2016,8,B.McManus
1,4,NO,2016,8,W.Lutz
1,35,NO,2016,8,W.Lutz
1,26,SEA,2016,8,S.Hauschka
1,3,NO,2016,8,W.Lutz
1,3,SEA,2016,8,S.Hauschka
1,23,NO,2016,8,W.Lutz
1,11,ATL,2016,9,M.Bryant
1,23,ATL,2016,9,M.Bryant
1,32,ATL,2016,9,M.Bryant
1,13,BUF,2016,9,D.Carpenter
0,35,BUF,2016,9,D.Carpenter
1,31,SEA,2016,9,S.Hauschka
0,37,LA,2016,9,G.Zuerlein
0,31,CAR,2016,9,G.Gano
0,37,LA,2016,9,G.Zuerlein
1,20,CAR,2016,9,G.Gano
1,7,LA,2016,9,G.Zuerlein
1,19,CAR,2016,9,G.Gano
1,13,CLE,2016,9,C.Parkey
0,23,CLE,2016,9,C.Parkey
1,5,LV,2016,9,S.Janikowski
1,11,LV,2016,9,S.Janikowski
0,30,LV,2016,9,S.Janikowski
1,37,DEN,2016,9,B.McManus
1,26,DEN,2016,9,B.McManus
1,17,LV,2016,9,S.Janikowski
1,29,DET,2016,9,M.Prater
1,14,MIN,2016,9,B.Walsh
0,28,MIN,2016,9,B.Walsh
1,34,DET,2016,9,M.Prater
1,40,DET,2016,9,M.Prater
1,16,GB,2016,9,M.Crosby
0,30,GB,2016,9,M.Crosby
1,10,IND,2016,9,A.Vinatieri
1,9,GB,2016,9,M.Crosby
1,8,KC,2016,9,C.Santos
1,33,KC,2016,9,C.Santos
1,5,KC,2016,9,C.Santos
0,36,JAX,2016,9,J.Myers
1,18,KC,2016,9,C.Santos
1,31,SF,2016,9,P.Dawson
1,30,SF,2016,9,P.Dawson
1,8,NO,2016,9,W.Lutz
1,28,SF,2016,9,P.Dawson
0,37,NO,2016,9,W.Lutz
1,23,NO,2016,9,W.Lutz
1,5,NYJ,2016,9,N.Folk
1,3,NYJ,2016,9,N.Folk
1,15,MIA,2016,9,A.Franks
1,11,MIA,2016,9,A.Franks
1,10,NYJ,2016,9,N.Folk
1,16,PHI,2016,9,C.Sturgis
0,22,PHI,2016,9,C.Sturgis
1,8,PHI,2016,9,C.Sturgis
1,21,PHI,2016,9,C.Sturgis
1,31,BAL,2016,9,J.Tucker
1,24,BAL,2016,9,J.Tucker
1,15,LAC,2016,9,J.Lambo
1,5,LAC,2016,9,J.Lambo
1,18,LAC,2016,9,J.Lambo
0,26,PHI,2016,10,C.Sturgis
1,20,ATL,2016,10,M.Bryant
1,25,ATL,2016,10,M.Bryant
0,35,ATL,2016,10,M.Bryant
1,11,PHI,2016,10,C.Sturgis
1,28,ATL,2016,10,M.Bryant
1,7,PHI,2016,10,C.Sturgis
0,36,PHI,2016,10,C.Sturgis
1,31,PHI,2016,10,C.Sturgis
1,36,CHI,2016,10,C.Barth
1,12,TB,2016,10,R.Aguayo
1,9,TB,2016,10,R.Aguayo
1,7,CIN,2016,10,M.Nugent
1,20,CIN,2016,10,M.Nugent
1,7,BAL,2016,10,J.Tucker
1,22,BAL,2016,10,J.Tucker
1,18,DAL,2016,10,D.Bailey
1,35,DAL,2016,10,D.Bailey
1,21,PIT,2016,10,C.Boswell
0,37,PIT,2016,10,C.Boswell
1,7,PIT,2016,10,C.Boswell
1,28,DAL,2016,10,D.Bailey
1,32,DEN,2016,10,B.McManus
1,12,NO,2016,10,W.Lutz
0,24,DEN,2016,10,B.McManus
1,10,DEN,2016,10,B.McManus
1,18,DEN,2016,10,B.McManus
1,11,GB,2016,10,M.Crosby
1,20,GB,2016,10,M.Crosby
1,33,TEN,2016,10,R.Succop
1,5,TEN,2016,10,R.Succop
0,31,HOU,2016,10,N.Novak
1,36,JAX,2016,10,J.Myers
0,32,HOU,2016,10,N.Novak
1,26,JAX,2016,10,J.Myers
1,33,HOU,2016,10,N.Novak
1,24,CAR,2016,10,G.Gano
1,29,KC,2016,10,C.Santos
1,18,KC,2016,10,C.Santos
1,14,KC,2016,10,C.Santos
1,18,KC,2016,10,C.Santos
1,2,LA,2016,10,G.Zuerlein
1,20,LA,2016,10,G.Zuerlein
1,16,LA,2016,10,G.Zuerlein
1,27,LAC,2016,10,J.Lambo
1,9,MIA,2016,10,A.Franks
1,12,WAS,2016,10,D.Hopkins
1,19,WAS,2016,10,D.Hopkins
1,32,WAS,2016,10,D.Hopkins
1,10,WAS,2016,10,D.Hopkins
1,8,SEA,2016,10,S.Hauschka
1,13,SEA,2016,10,S.Hauschka
1,23,SEA,2016,10,S.Hauschka
1,12,NE,2016,10,S.Gostkowski
1,5,SEA,2016,10,S.Hauschka
1,21,ARI,2016,10,C.Catanzaro
1,30,SF,2016,10,P.Dawson
1,1,ARI,2016,10,C.Catanzaro
1,35,SF,2016,10,P.Dawson
1,16,ARI,2016,10,C.Catanzaro
1,16,ARI,2016,11,C.Catanzaro
1,9,MIN,2016,11,K.Forbath
1,28,BAL,2016,11,J.Tucker
1,12,DAL,2016,11,D.Bailey
1,3,DAL,2016,11,D.Bailey
1,8,BUF,2016,11,D.Carpenter
1,36,BUF,2016,11,D.Carpenter
1,2,BUF,2016,11,D.Carpenter
1,22,CHI,2016,11,C.Barth
1,28,NYG,2016,11,R.Gould
0,33,CHI,2016,11,C.Barth
1,18,GB,2016,11,M.Crosby
1,19,WAS,2016,11,D.Hopkins
0,18,GB,2016,11,M.Crosby
1,14,HOU,2016,11,N.Novak
1,1,LV,2016,11,S.Janikowski
1,2,LV,2016,11,S.Janikowski
1,11,HOU,2016,11,N.Novak
1,9,JAX,2016,11,J.Myers
1,8,DET,2016,11,M.Prater
1,34,JAX,2016,11,J.Myers
1,25,DET,2016,11,M.Prater
1,28,LA,2016,11,G.Zuerlein
0,30,LA,2016,11,G.Zuerlein
1,15,SF,2016,11,P.Dawson
1,20,NE,2016,11,S.Gostkowski
1,14,CAR,2016,11,G.Gano
1,9,NO,2016,11,W.Lutz
1,32,CAR,2016,11,G.Gano
0,20,NO,2016,11,W.Lutz
1,24,CAR,2016,11,G.Gano
1,12,NO,2016,11,W.Lutz
1,3,SEA,2016,11,S.Hauschka
1,17,SEA,2016,11,S.Hauschka
0,26,SEA,2016,11,S.Hauschka
1,14,PIT,2016,11,C.Boswell
1,15,PIT,2016,11,C.Boswell
1,6,CLE,2016,11,C.Parkey
1,4,PIT,2016,11,C.Boswell
1,4,KC,2016,11,C.Santos
1,12,TB,2016,11,R.Aguayo
1,3,TB,2016,11,R.Aguayo
1,23,TB,2016,11,R.Aguayo
1,18,TB,2016,11,R.Aguayo
0,24,IND,2016,11,A.Vinatieri
1,29,TEN,2016,11,R.Succop
1,31,IND,2016,11,A.Vinatieri
1,7,ARI,2016,12,C.Catanzaro
1,27,ATL,2016,12,M.Bryant
1,36,ARI,2016,12,C.Catanzaro
1,5,LV,2016,12,S.Janikowski
1,5,LV,2016,12,S.Janikowski
1,34,BAL,2016,12,J.Tucker
1,4,CIN,2016,12,M.Nugent
1,39,BAL,2016,12,J.Tucker
1,36,BAL,2016,12,J.Tucker
1,18,BAL,2016,12,J.Tucker
1,18,CIN,2016,12,M.Nugent
1,30,PHI,2016,12,C.Sturgis
1,15,GB,2016,12,M.Crosby
1,32,PHI,2016,12,C.Sturgis
1,14,GB,2016,12,M.Crosby
1,15,DEN,2016,12,B.McManus
1,11,DET,2016,12,M.Prater
1,12,MIN,2016,12,K.Forbath
1,10,MIN,2016,12,K.Forbath
1,30,DET,2016,12,M.Prater
1,22,DET,2016,12,M.Prater
1,33,NYJ,2016,12,N.Folk
1,10,NE,2016,12,S.Gostkowski
0,36,NYJ,2016,12,N.Folk
0,21,NE,2016,12,S.Gostkowski
1,11,NE,2016,12,S.Gostkowski
1,22,NE,2016,12,S.Gostkowski
1,2,CLE,2016,12,C.Parkey
1,7,CLE,2016,12,C.Parkey
0,34,IND,2016,12,A.Vinatieri
0,36,LAC,2016,12,J.Lambo
1,2,HOU,2016,12,N.Novak
1,27,HOU,2016,12,N.Novak
1,25,SEA,2016,12,S.Hauschka
0,29,TB,2016,12,R.Aguayo
1,6,MIA,2016,12,A.Franks
1,18,SF,2016,12,P.Dawson
1,1,TEN,2016,12,R.Succop
1,13,TEN,2016,12,R.Succop
0,25,WAS,2016,12,D.Hopkins
1,6,WAS,2016,12,D.Hopkins
1,28,DAL,2016,12,D.Bailey
0,38,WAS,2016,12,D.Hopkins
1,2,WAS,2016,12,D.Hopkins
1,9,BUF,2016,13,D.Carpenter
1,29,LV,2016,13,S.Janikowski
1,23,LV,2016,13,S.Janikowski
1,28,LV,2016,13,S.Janikowski
1,5,SEA,2016,13,S.Hauschka
1,19,SEA,2016,13,S.Hauschka
1,13,SEA,2016,13,S.Hauschka
1,10,SEA,2016,13,S.Hauschka
1,31,MIN,2016,13,K.Forbath
1,18,MIN,2016,13,K.Forbath
1,15,MIN,2016,13,K.Forbath
1,21,DAL,2016,13,D.Bailey
1,29,JAX,2016,13,J.Myers
1,14,DEN,2016,13,B.McManus
1,23,DEN,2016,13,B.McManus
1,9,DET,2016,13,M.Prater
1,22,NO,2016,13,W.Lutz
1,11,DET,2016,13,M.Prater
1,14,NO,2016,13,W.Lutz
1,14,DET,2016,13,M.Prater
1,9,DET,2016,13,M.Prater
1,33,DET,2016,13,M.Prater
1,20,NYJ,2016,13,N.Folk
1,35,IND,2016,13,A.Vinatieri
1,18,IND,2016,13,A.Vinatieri
1,4,ATL,2016,13,M.Bryant
1,4,ATL,2016,13,M.Bryant
1,42,ATL,2016,13,M.Bryant
1,10,NE,2016,13,S.Gostkowski
1,26,LA,2016,13,G.Zuerlein
1,30,NE,2016,13,S.Gostkowski
1,27,NE,2016,13,S.Gostkowski
1,26,NE,2016,13,S.Gostkowski
0,28,MIA,2016,13,A.Franks
1,37,BAL,2016,13,J.Tucker
1,26,PIT,2016,13,R.Bullock
1,16,PIT,2016,13,R.Bullock
1,20,PIT,2016,13,R.Bullock
1,14,CIN,2016,13,M.Nugent
0,33,PHI,2016,13,C.Sturgis
1,15,CIN,2016,13,M.Nugent
1,8,CIN,2016,13,M.Nugent
1,20,CIN,2016,13,M.Nugent
1,13,SF,2016,13,P.Dawson
1,10,SF,2016,13,P.Dawson
1,27,CHI,2016,13,C.Barth
0,36,LAC,2016,13,J.Lambo
0,13,TB,2016,13,R.Aguayo
1,9,TB,2016,13,R.Aguayo
1,16,TB,2016,13,R.Aguayo
1,29,WAS,2016,13,D.Hopkins
1,1,WAS,2016,13,D.Hopkins
1,10,ARI,2016,13,C.Catanzaro
0,35,ARI,2016,13,C.Catanzaro
1,35,WAS,2016,13,D.Hopkins
0,23,ARI,2016,14,C.Catanzaro
1,38,ARI,2016,14,C.Catanzaro
1,3,MIA,2016,14,A.Franks
0,16,BAL,2016,14,J.Tucker
1,32,BAL,2016,14,J.Tucker
1,20,BAL,2016,14,J.Tucker
1,20,BAL,2016,14,J.Tucker
1,20,CHI,2016,14,C.Barth
1,11,DET,2016,14,M.Prater
1,36,DET,2016,14,M.Prater
0,18,CIN,2016,14,M.Nugent
1,12,CLE,2016,14,C.Parkey
1,25,CIN,2016,14,M.Nugent
0,37,DAL,2016,14,D.Bailey
1,21,NYG,2016,14,R.Gould
1,35,TEN,2016,14,R.Succop
1,23,TEN,2016,14,R.Succop
1,16,DEN,2016,14,B.McManus
1,14,IND,2016,14,A.Vinatieri
1,3,HOU,2016,14,N.Novak
0,37,IND,2016,14,A.Vinatieri
1,33,HOU,2016,14,N.Novak
1,6,HOU,2016,14,N.Novak
1,22,HOU,2016,14,N.Novak
1,17,HOU,2016,14,N.Novak
1,25,MIN,2016,14,K.Forbath
1,14,MIN,2016,14,K.Forbath
1,27,JAX,2016,14,J.Myers
1,22,MIN,2016,14,K.Forbath
1,37,JAX,2016,14,J.Myers
1,7,JAX,2016,14,J.Myers
0,23,JAX,2016,14,J.Myers
1,28,MIN,2016,14,K.Forbath
0,43,JAX,2016,14,J.Myers
1,23,TB,2016,14,R.Aguayo
1,21,TB,2016,14,R.Aguayo
1,23,NO,2016,14,W.Lutz
1,15,NO,2016,14,W.Lutz
1,4,NO,2016,14,W.Lutz
1,7,TB,2016,14,R.Aguayo
0,26,SF,2016,14,P.Dawson
0,30,SF,2016,14,P.Dawson
1,18,NYJ,2016,14,N.Folk
1,29,SF,2016,14,P.Dawson
1,12,NYJ,2016,14,N.Folk
1,32,NYJ,2016,14,N.Folk
1,26,LV,2016,14,S.Janikowski
1,14,LV,2016,14,S.Janikowski
1,19,PIT,2016,14,C.Boswell
1,21,PIT,2016,14,C.Boswell
1,23,CAR,2016,14,G.Gano
1,26,CAR,2016,14,G.Gano
1,27,CAR,2016,14,G.Gano
1,5,CAR,2016,14,G.Gano
1,14,LAC,2016,14,J.Lambo
1,10,SEA,2016,14,S.Hauschka
0,34,GB,2016,14,M.Crosby
1,20,GB,2016,14,M.Crosby
1,27,PHI,2016,14,C.Sturgis
0,20,WAS,2016,14,D.Hopkins
1,18,PHI,2016,14,C.Sturgis
1,23,PHI,2016,14,C.Sturgis
1,17,CAR,2016,15,G.Gano
1,25,WAS,2016,15,D.Hopkins
1,5,CAR,2016,15,G.Gano
1,6,CAR,2016,15,G.Gano
1,8,WAS,2016,15,D.Hopkins
0,20,CAR,2016,15,G.Gano
1,16,WAS,2016,15,D.Hopkins
1,22,CAR,2016,15,G.Gano
1,3,BUF,2016,15,D.Carpenter
1,17,CLE,2016,15,C.Parkey
1,22,CLE,2016,15,C.Parkey
1,16,BUF,2016,15,D.Carpenter
1,29,DET,2016,15,M.Prater
1,29,NYG,2016,15,R.Gould
1,15,DET,2016,15,M.Prater
1,8,CHI,2016,15,C.Barth
1,16,GB,2016,15,M.Crosby
1,1,GB,2016,15,M.Crosby
1,4,CHI,2016,15,C.Barth
1,14,GB,2016,15,M.Crosby
1,30,IND,2016,15,A.Vinatieri
1,32,IND,2016,15,A.Vinatieri
1,14,MIN,2016,15,K.Forbath
1,33,MIN,2016,15,K.Forbath
1,8,JAX,2016,15,J.Myers
1,32,JAX,2016,15,J.Myers
1,22,HOU,2016,15,N.Novak
1,27,HOU,2016,15,N.Novak
1,25,HOU,2016,15,N.Novak
1,10,HOU,2016,15,N.Novak
1,30,SEA,2016,15,S.Hauschka
1,18,LA,2016,15,G.Zuerlein
1,30,NYJ,2016,15,N.Folk
1,18,NYJ,2016,15,N.Folk
1,27,NE,2016,15,S.Gostkowski
1,15,DEN,2016,15,B.McManus
1,22,NE,2016,15,S.Gostkowski
1,3,NE,2016,15,S.Gostkowski
1,19,NO,2016,15,W.Lutz
0,37,ARI,2016,15,C.Catanzaro
1,21,NO,2016,15,W.Lutz
1,27,LV,2016,15,S.Janikowski
1,17,LAC,2016,15,J.Lambo
1,15,LV,2016,15,S.Janikowski
1,2,LV,2016,15,S.Janikowski
1,26,LV,2016,15,S.Janikowski
1,27,PHI,2016,15,C.Sturgis
1,35,BAL,2016,15,J.Tucker
1,28,BAL,2016,15,J.Tucker
1,16,PHI,2016,15,C.Sturgis
1,9,PHI,2016,15,C.Sturgis
1,11,PHI,2016,15,C.Sturgis
1,5,CIN,2016,15,R.Bullock
1,27,PIT,2016,15,C.Boswell
1,31,PIT,2016,15,C.Boswell
1,4,CIN,2016,15,R.Bullock
1,31,PIT,2016,15,C.Boswell
1,22,PIT,2016,15,C.Boswell
1,31,PIT,2016,15,C.Boswell
1,12,PIT,2016,15,C.Boswell
1,32,ATL,2016,15,M.Bryant
1,23,ATL,2016,15,M.Bryant
0,38,DAL,2016,15,D.Bailey
1,7,TB,2016,15,R.Aguayo
1,9,DAL,2016,15,D.Bailey
1,16,TB,2016,15,R.Aguayo
0,34,DAL,2016,15,D.Bailey
1,22,DAL,2016,15,D.Bailey
1,20,DAL,2016,15,D.Bailey
1,15,DAL,2016,15,D.Bailey
1,16,KC,2016,15,C.Santos
1,21,TEN,2016,15,R.Succop
1,35,TEN,2016,15,R.Succop
0,27,SEA,2016,16,S.Hauschka
1,9,SEA,2016,16,S.Hauschka
0,35,ARI,2016,16,C.Catanzaro
1,24,ARI,2016,16,C.Catanzaro
1,25,ARI,2016,16,C.Catanzaro
1,32,ATL,2016,16,M.Bryant
1,30,ATL,2016,16,M.Bryant
1,13,CAR,2016,16,G.Gano
0,12,ATL,2016,16,M.Bryant
1,22,CAR,2016,16,G.Gano
1,11,ATL,2016,16,M.Bryant
1,13,CAR,2016,16,G.Gano
1,32,ATL,2016,16,M.Bryant
1,23,BAL,2016,16,J.Tucker
1,19,BAL,2016,16,J.Tucker
1,18,PIT,2016,16,C.Boswell
1,28,BAL,2016,16,J.Tucker
1,4,BAL,2016,16,J.Tucker
1,25,CIN,2016,16,R.Bullock
1,7,HOU,2016,16,N.Novak
1,5,HOU,2016,16,N.Novak
0,25,CIN,2016,16,R.Bullock
