Event,Round,Diver,Country,Rank,DiveNo,Difficulty,JScore,Judge,JCountry
M3mSB,Final,XIAO Hailiang,CHN,4,5,3.4,7.5,CRUZ Julia,ESP
M3mSB,Final,XIAO Hailiang,CHN,4,6,3.3,8.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,XIAO Hailiang,CHN,4,6,3.3,8,GEAR Dennis,NZL
M3mSB,Final,XIAO Hailiang,CHN,4,6,3.3,8.5,BOYS Beverley,CAN
M3mSB,Final,XIAO Hailiang,CHN,4,6,3.3,8.5,JOHNSON Bente,NOR
M3mSB,Final,XIAO Hailiang,CHN,4,6,3.3,9,BOUSSARD Michel,FRA
M3mSB,Final,XIAO Hailiang,CHN,4,6,3.3,8.5,CALDERON Felix,PUR
M3mSB,Final,XIAO Hailiang,CHN,4,6,3.3,9,CRUZ Julia,ESP
M3mSB,Final,PULLAR Dean,AUS,5,1,3,6.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,PULLAR Dean,AUS,5,1,3,6,GEAR Dennis,NZL
M3mSB,Final,PULLAR Dean,AUS,5,1,3,6,BOYS Beverley,CAN
M3mSB,Final,PULLAR Dean,AUS,5,1,3,7.5,JOHNSON Bente,NOR
M3mSB,Final,PULLAR Dean,AUS,5,1,3,7,BOUSSARD Michel,FRA
M3mSB,Final,PULLAR Dean,AUS,5,1,3,6.5,CALDERON Felix,PUR
M3mSB,Final,PULLAR Dean,AUS,5,1,3,5.5,CRUZ Julia,ESP
M3mSB,Final,PULLAR Dean,AUS,5,2,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,PULLAR Dean,AUS,5,2,3.1,7.5,GEAR Dennis,NZL
M3mSB,Final,PULLAR Dean,AUS,5,2,3.1,7.5,BOYS Beverley,CAN
M3mSB,Final,PULLAR Dean,AUS,5,2,3.1,8.5,JOHNSON Bente,NOR
M3mSB,Final,PULLAR Dean,AUS,5,2,3.1,8,BOUSSARD Michel,FRA
M3mSB,Final,PULLAR Dean,AUS,5,2,3.1,7.5,CALDERON Felix,PUR
M3mSB,Final,PULLAR Dean,AUS,5,2,3.1,8,CRUZ Julia,ESP
M3mSB,Final,PULLAR Dean,AUS,5,3,3.4,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,PULLAR Dean,AUS,5,3,3.4,8,GEAR Dennis,NZL
M3mSB,Final,PULLAR Dean,AUS,5,3,3.4,8,BOYS Beverley,CAN
M3mSB,Final,PULLAR Dean,AUS,5,3,3.4,8,JOHNSON Bente,NOR
M3mSB,Final,PULLAR Dean,AUS,5,3,3.4,7.5,BOUSSARD Michel,FRA
M3mSB,Final,PULLAR Dean,AUS,5,3,3.4,7,CALDERON Felix,PUR
M3mSB,Final,PULLAR Dean,AUS,5,3,3.4,8,CRUZ Julia,ESP
M3mSB,Final,PULLAR Dean,AUS,5,4,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,PULLAR Dean,AUS,5,4,3,7.5,GEAR Dennis,NZL
M3mSB,Final,PULLAR Dean,AUS,5,4,3,7.5,BOYS Beverley,CAN
M3mSB,Final,PULLAR Dean,AUS,5,4,3,8,JOHNSON Bente,NOR
M3mSB,Final,PULLAR Dean,AUS,5,4,3,7,BOUSSARD Michel,FRA
M3mSB,Final,PULLAR Dean,AUS,5,4,3,7.5,CALDERON Felix,PUR
M3mSB,Final,PULLAR Dean,AUS,5,4,3,7,CRUZ Julia,ESP
M3mSB,Final,PULLAR Dean,AUS,5,5,3.3,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,PULLAR Dean,AUS,5,5,3.3,7.5,GEAR Dennis,NZL
M3mSB,Final,PULLAR Dean,AUS,5,5,3.3,7.5,BOYS Beverley,CAN
M3mSB,Final,PULLAR Dean,AUS,5,5,3.3,8,JOHNSON Bente,NOR
M3mSB,Final,PULLAR Dean,AUS,5,5,3.3,7.5,BOUSSARD Michel,FRA
M3mSB,Final,PULLAR Dean,AUS,5,5,3.3,8,CALDERON Felix,PUR
M3mSB,Final,PULLAR Dean,AUS,5,5,3.3,7.5,CRUZ Julia,ESP
M3mSB,Final,PULLAR Dean,AUS,5,6,3,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,PULLAR Dean,AUS,5,6,3,8,GEAR Dennis,NZL
M3mSB,Final,PULLAR Dean,AUS,5,6,3,8,BOYS Beverley,CAN
M3mSB,Final,PULLAR Dean,AUS,5,6,3,8.5,JOHNSON Bente,NOR
M3mSB,Final,PULLAR Dean,AUS,5,6,3,7.5,BOUSSARD Michel,FRA
M3mSB,Final,PULLAR Dean,AUS,5,6,3,8,CALDERON Felix,PUR
M3mSB,Final,PULLAR Dean,AUS,5,6,3,8,CRUZ Julia,ESP
M3mSB,Final,DUMAIS Troy,USA,6,1,3,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,DUMAIS Troy,USA,6,1,3,8.5,GEAR Dennis,NZL
M3mSB,Final,DUMAIS Troy,USA,6,1,3,8,BOYS Beverley,CAN
M3mSB,Final,DUMAIS Troy,USA,6,1,3,8.5,JOHNSON Bente,NOR
M3mSB,Final,DUMAIS Troy,USA,6,1,3,9,BOUSSARD Michel,FRA
M3mSB,Final,DUMAIS Troy,USA,6,1,3,8,CALDERON Felix,PUR
M3mSB,Final,DUMAIS Troy,USA,6,1,3,8,CRUZ Julia,ESP
M3mSB,Final,DUMAIS Troy,USA,6,2,3.1,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,DUMAIS Troy,USA,6,2,3.1,8.5,GEAR Dennis,NZL
M3mSB,Final,DUMAIS Troy,USA,6,2,3.1,8,BOYS Beverley,CAN
M3mSB,Final,DUMAIS Troy,USA,6,2,3.1,8.5,JOHNSON Bente,NOR
M3mSB,Final,DUMAIS Troy,USA,6,2,3.1,8,BOUSSARD Michel,FRA
M3mSB,Final,DUMAIS Troy,USA,6,2,3.1,8,CALDERON Felix,PUR
M3mSB,Final,DUMAIS Troy,USA,6,2,3.1,8,CRUZ Julia,ESP
M3mSB,Final,DUMAIS Troy,USA,6,3,3,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,DUMAIS Troy,USA,6,3,3,6,GEAR Dennis,NZL
M3mSB,Final,DUMAIS Troy,USA,6,3,3,5.5,BOYS Beverley,CAN
M3mSB,Final,DUMAIS Troy,USA,6,3,3,4.5,JOHNSON Bente,NOR
M3mSB,Final,DUMAIS Troy,USA,6,3,3,5.5,BOUSSARD Michel,FRA
M3mSB,Final,DUMAIS Troy,USA,6,3,3,5.5,CALDERON Felix,PUR
M3mSB,Final,DUMAIS Troy,USA,6,3,3,5,CRUZ Julia,ESP
M3mSB,Final,DUMAIS Troy,USA,6,4,3.5,6.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,DUMAIS Troy,USA,6,4,3.5,6.5,GEAR Dennis,NZL
M3mSB,Final,DUMAIS Troy,USA,6,4,3.5,6.5,BOYS Beverley,CAN
M3mSB,Final,DUMAIS Troy,USA,6,4,3.5,5.5,JOHNSON Bente,NOR
M3mSB,Final,DUMAIS Troy,USA,6,4,3.5,6,BOUSSARD Michel,FRA
M3mSB,Final,DUMAIS Troy,USA,6,4,3.5,5.5,CALDERON Felix,PUR
M3mSB,Final,DUMAIS Troy,USA,6,4,3.5,6.5,CRUZ Julia,ESP
M3mSB,Final,DUMAIS Troy,USA,6,5,2.9,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,DUMAIS Troy,USA,6,5,2.9,8.5,GEAR Dennis,NZL
M3mSB,Final,DUMAIS Troy,USA,6,5,2.9,8,BOYS Beverley,CAN
M3mSB,Final,DUMAIS Troy,USA,6,5,2.9,8.5,JOHNSON Bente,NOR
M3mSB,Final,DUMAIS Troy,USA,6,5,2.9,8.5,BOUSSARD Michel,FRA
M3mSB,Final,DUMAIS Troy,USA,6,5,2.9,7.5,CALDERON Felix,PUR
M3mSB,Final,DUMAIS Troy,USA,6,5,2.9,8.5,CRUZ Julia,ESP
M3mSB,Final,DUMAIS Troy,USA,6,6,3.4,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,DUMAIS Troy,USA,6,6,3.4,8.5,GEAR Dennis,NZL
M3mSB,Final,DUMAIS Troy,USA,6,6,3.4,8,BOYS Beverley,CAN
M3mSB,Final,DUMAIS Troy,USA,6,6,3.4,8,JOHNSON Bente,NOR
M3mSB,Final,DUMAIS Troy,USA,6,6,3.4,8,BOUSSARD Michel,FRA
M3mSB,Final,DUMAIS Troy,USA,6,6,3.4,8,CALDERON Felix,PUR
M3mSB,Final,DUMAIS Troy,USA,6,6,3.4,8.5,CRUZ Julia,ESP
M3mSB,Final,RUIZ Mark,USA,7,1,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,RUIZ Mark,USA,7,1,3.1,7.5,GEAR Dennis,NZL
M3mSB,Final,RUIZ Mark,USA,7,1,3.1,7.5,BOYS Beverley,CAN
M3mSB,Final,RUIZ Mark,USA,7,1,3.1,7.5,JOHNSON Bente,NOR
M3mSB,Final,RUIZ Mark,USA,7,1,3.1,7,BOUSSARD Michel,FRA
M3mSB,Final,RUIZ Mark,USA,7,1,3.1,7.5,CALDERON Felix,PUR
M3mSB,Final,RUIZ Mark,USA,7,1,3.1,7.5,CRUZ Julia,ESP
M3mSB,Final,RUIZ Mark,USA,7,2,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,RUIZ Mark,USA,7,2,3,7.5,GEAR Dennis,NZL
M3mSB,Final,RUIZ Mark,USA,7,2,3,7.5,BOYS Beverley,CAN
M3mSB,Final,RUIZ Mark,USA,7,2,3,7,JOHNSON Bente,NOR
M3mSB,Final,RUIZ Mark,USA,7,2,3,6.5,BOUSSARD Michel,FRA
M3mSB,Final,RUIZ Mark,USA,7,2,3,7.5,CALDERON Felix,PUR
M3mSB,Final,RUIZ Mark,USA,7,2,3,6,CRUZ Julia,ESP
M3mSB,Final,RUIZ Mark,USA,7,3,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,RUIZ Mark,USA,7,3,3.1,7.5,GEAR Dennis,NZL
M3mSB,Final,RUIZ Mark,USA,7,3,3.1,7.5,BOYS Beverley,CAN
M3mSB,Final,RUIZ Mark,USA,7,3,3.1,7.5,JOHNSON Bente,NOR
M3mSB,Final,RUIZ Mark,USA,7,3,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,Final,RUIZ Mark,USA,7,3,3.1,7.5,CALDERON Felix,PUR
M3mSB,Final,RUIZ Mark,USA,7,3,3.1,7.5,CRUZ Julia,ESP
M3mSB,Final,RUIZ Mark,USA,7,4,3.5,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,RUIZ Mark,USA,7,4,3.5,7,GEAR Dennis,NZL
M3mSB,Final,RUIZ Mark,USA,7,4,3.5,7.5,BOYS Beverley,CAN
M3mSB,Final,RUIZ Mark,USA,7,4,3.5,7,JOHNSON Bente,NOR
M3mSB,Final,RUIZ Mark,USA,7,4,3.5,7,BOUSSARD Michel,FRA
M3mSB,Final,RUIZ Mark,USA,7,4,3.5,7.5,CALDERON Felix,PUR
M3mSB,Final,RUIZ Mark,USA,7,4,3.5,7,CRUZ Julia,ESP
M3mSB,Final,RUIZ Mark,USA,7,5,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,RUIZ Mark,USA,7,5,3,8,GEAR Dennis,NZL
M3mSB,Final,RUIZ Mark,USA,7,5,3,8,BOYS Beverley,CAN
M3mSB,Final,RUIZ Mark,USA,7,5,3,7.5,JOHNSON Bente,NOR
M3mSB,Final,RUIZ Mark,USA,7,5,3,7.5,BOUSSARD Michel,FRA
M3mSB,Final,RUIZ Mark,USA,7,5,3,8,CALDERON Felix,PUR
M3mSB,Final,RUIZ Mark,USA,7,5,3,7.5,CRUZ Julia,ESP
M3mSB,Final,RUIZ Mark,USA,7,6,3.5,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,RUIZ Mark,USA,7,6,3.5,5.5,GEAR Dennis,NZL
M3mSB,Final,RUIZ Mark,USA,7,6,3.5,5.5,BOYS Beverley,CAN
M3mSB,Final,RUIZ Mark,USA,7,6,3.5,6,JOHNSON Bente,NOR
M3mSB,Final,RUIZ Mark,USA,7,6,3.5,6.5,BOUSSARD Michel,FRA
M3mSB,Final,RUIZ Mark,USA,7,6,3.5,6.5,CALDERON Felix,PUR
M3mSB,Final,RUIZ Mark,USA,7,6,3.5,6,CRUZ Julia,ESP
M3mSB,Final,TERAUCHI Ken,JPN,8,1,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,TERAUCHI Ken,JPN,8,1,3,7,GEAR Dennis,NZL
M3mSB,Final,TERAUCHI Ken,JPN,8,1,3,7,BOYS Beverley,CAN
M3mSB,Final,TERAUCHI Ken,JPN,8,1,3,7.5,JOHNSON Bente,NOR
M3mSB,Final,TERAUCHI Ken,JPN,8,1,3,7,BOUSSARD Michel,FRA
M3mSB,Final,TERAUCHI Ken,JPN,8,1,3,7,CALDERON Felix,PUR
M3mSB,Final,TERAUCHI Ken,JPN,8,1,3,7,CRUZ Julia,ESP
M3mSB,Final,TERAUCHI Ken,JPN,8,2,3,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,TERAUCHI Ken,JPN,8,2,3,8,GEAR Dennis,NZL
M3mSB,Final,TERAUCHI Ken,JPN,8,2,3,8,BOYS Beverley,CAN
M3mSB,Final,TERAUCHI Ken,JPN,8,2,3,8,JOHNSON Bente,NOR
M3mSB,Final,TERAUCHI Ken,JPN,8,2,3,8.5,BOUSSARD Michel,FRA
M3mSB,Final,TERAUCHI Ken,JPN,8,2,3,8,CALDERON Felix,PUR
M3mSB,Final,TERAUCHI Ken,JPN,8,2,3,8,CRUZ Julia,ESP
M3mSB,Final,TERAUCHI Ken,JPN,8,3,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,TERAUCHI Ken,JPN,8,3,3,7,GEAR Dennis,NZL
M3mSB,Final,TERAUCHI Ken,JPN,8,3,3,6.5,BOYS Beverley,CAN
M3mSB,Final,TERAUCHI Ken,JPN,8,3,3,7,JOHNSON Bente,NOR
M3mSB,Final,TERAUCHI Ken,JPN,8,3,3,7,BOUSSARD Michel,FRA
M3mSB,Final,TERAUCHI Ken,JPN,8,3,3,7,CALDERON Felix,PUR
M3mSB,Final,TERAUCHI Ken,JPN,8,3,3,6.5,CRUZ Julia,ESP
M3mSB,Final,TERAUCHI Ken,JPN,8,4,3.4,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,TERAUCHI Ken,JPN,8,4,3.4,5.5,GEAR Dennis,NZL
M3mSB,Final,TERAUCHI Ken,JPN,8,4,3.4,5.5,BOYS Beverley,CAN
M3mSB,Final,TERAUCHI Ken,JPN,8,4,3.4,5.5,JOHNSON Bente,NOR
M3mSB,Final,TERAUCHI Ken,JPN,8,4,3.4,4.5,BOUSSARD Michel,FRA
M3mSB,Final,TERAUCHI Ken,JPN,8,4,3.4,5.5,CALDERON Felix,PUR
M3mSB,Final,TERAUCHI Ken,JPN,8,4,3.4,6,CRUZ Julia,ESP
M3mSB,Final,TERAUCHI Ken,JPN,8,5,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,TERAUCHI Ken,JPN,8,5,3.1,7.5,GEAR Dennis,NZL
M3mSB,Final,TERAUCHI Ken,JPN,8,5,3.1,8,BOYS Beverley,CAN
M3mSB,Final,TERAUCHI Ken,JPN,8,5,3.1,7.5,JOHNSON Bente,NOR
M3mSB,Final,TERAUCHI Ken,JPN,8,5,3.1,8,BOUSSARD Michel,FRA
M3mSB,Final,TERAUCHI Ken,JPN,8,5,3.1,7,CALDERON Felix,PUR
M3mSB,Final,TERAUCHI Ken,JPN,8,5,3.1,8,CRUZ Julia,ESP
M3mSB,Final,TERAUCHI Ken,JPN,8,6,3.5,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,TERAUCHI Ken,JPN,8,6,3.5,7.5,GEAR Dennis,NZL
M3mSB,Final,TERAUCHI Ken,JPN,8,6,3.5,8,BOYS Beverley,CAN
M3mSB,Final,TERAUCHI Ken,JPN,8,6,3.5,8.5,JOHNSON Bente,NOR
M3mSB,Final,TERAUCHI Ken,JPN,8,6,3.5,7.5,BOUSSARD Michel,FRA
M3mSB,Final,TERAUCHI Ken,JPN,8,6,3.5,7.5,CALDERON Felix,PUR
M3mSB,Final,TERAUCHI Ken,JPN,8,6,3.5,7.5,CRUZ Julia,ESP
M3mSB,Final,AHRENS Stefan,GER,9,1,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,AHRENS Stefan,GER,9,1,3,7,GEAR Dennis,NZL
M3mSB,Final,AHRENS Stefan,GER,9,1,3,7,BOYS Beverley,CAN
M3mSB,Final,AHRENS Stefan,GER,9,1,3,7.5,JOHNSON Bente,NOR
M3mSB,Final,AHRENS Stefan,GER,9,1,3,8,BOUSSARD Michel,FRA
M3mSB,Final,AHRENS Stefan,GER,9,1,3,7,CALDERON Felix,PUR
M3mSB,Final,AHRENS Stefan,GER,9,1,3,7,CRUZ Julia,ESP
M3mSB,Final,AHRENS Stefan,GER,9,2,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,AHRENS Stefan,GER,9,2,3.1,7.5,GEAR Dennis,NZL
M3mSB,Final,AHRENS Stefan,GER,9,2,3.1,8,BOYS Beverley,CAN
M3mSB,Final,AHRENS Stefan,GER,9,2,3.1,8,JOHNSON Bente,NOR
M3mSB,Final,AHRENS Stefan,GER,9,2,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,Final,AHRENS Stefan,GER,9,2,3.1,7.5,CALDERON Felix,PUR
M3mSB,Final,AHRENS Stefan,GER,9,2,3.1,7.5,CRUZ Julia,ESP
M3mSB,Final,AHRENS Stefan,GER,9,3,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,AHRENS Stefan,GER,9,3,3.1,7.5,GEAR Dennis,NZL
M3mSB,Final,AHRENS Stefan,GER,9,3,3.1,7.5,BOYS Beverley,CAN
M3mSB,Final,AHRENS Stefan,GER,9,3,3.1,8,JOHNSON Bente,NOR
M3mSB,Final,AHRENS Stefan,GER,9,3,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,Final,AHRENS Stefan,GER,9,3,3.1,7,CALDERON Felix,PUR
M3mSB,Final,AHRENS Stefan,GER,9,3,3.1,7,CRUZ Julia,ESP
M3mSB,Final,AHRENS Stefan,GER,9,4,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,AHRENS Stefan,GER,9,4,3,7,GEAR Dennis,NZL
M3mSB,Final,AHRENS Stefan,GER,9,4,3,7.5,BOYS Beverley,CAN
M3mSB,Final,AHRENS Stefan,GER,9,4,3,7.5,JOHNSON Bente,NOR
M3mSB,Final,AHRENS Stefan,GER,9,4,3,7,BOUSSARD Michel,FRA
M3mSB,Final,AHRENS Stefan,GER,9,4,3,7,CALDERON Felix,PUR
M3mSB,Final,AHRENS Stefan,GER,9,4,3,7,CRUZ Julia,ESP
M3mSB,Final,AHRENS Stefan,GER,9,5,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,AHRENS Stefan,GER,9,5,3,7,GEAR Dennis,NZL
M3mSB,Final,AHRENS Stefan,GER,9,5,3,7,BOYS Beverley,CAN
M3mSB,Final,AHRENS Stefan,GER,9,5,3,7,JOHNSON Bente,NOR
M3mSB,Final,AHRENS Stefan,GER,9,5,3,7.5,BOUSSARD Michel,FRA
M3mSB,Final,AHRENS Stefan,GER,9,5,3,7,CALDERON Felix,PUR
M3mSB,Final,AHRENS Stefan,GER,9,5,3,7,CRUZ Julia,ESP
M3mSB,Final,AHRENS Stefan,GER,9,6,3.3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,AHRENS Stefan,GER,9,6,3.3,6.5,GEAR Dennis,NZL
M3mSB,Final,AHRENS Stefan,GER,9,6,3.3,7.5,BOYS Beverley,CAN
M3mSB,Final,AHRENS Stefan,GER,9,6,3.3,7,JOHNSON Bente,NOR
M3mSB,Final,AHRENS Stefan,GER,9,6,3.3,7,BOUSSARD Michel,FRA
M3mSB,Final,AHRENS Stefan,GER,9,6,3.3,7,CALDERON Felix,PUR
M3mSB,Final,AHRENS Stefan,GER,9,6,3.3,7,CRUZ Julia,ESP
M3mSB,Final,WELS Andreas,GER,10,1,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,WELS Andreas,GER,10,1,3.1,7.5,GEAR Dennis,NZL
M3mSB,Final,WELS Andreas,GER,10,1,3.1,7.5,BOYS Beverley,CAN
M3mSB,Final,WELS Andreas,GER,10,1,3.1,7,JOHNSON Bente,NOR
M3mSB,Final,WELS Andreas,GER,10,1,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,Final,WELS Andreas,GER,10,1,3.1,8,CALDERON Felix,PUR
M3mSB,Final,WELS Andreas,GER,10,1,3.1,8,CRUZ Julia,ESP
M3mSB,Final,WELS Andreas,GER,10,2,3.3,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,WELS Andreas,GER,10,2,3.3,8,GEAR Dennis,NZL
M3mSB,Final,WELS Andreas,GER,10,2,3.3,8,BOYS Beverley,CAN
M3mSB,Final,WELS Andreas,GER,10,2,3.3,8,JOHNSON Bente,NOR
M3mSB,Final,WELS Andreas,GER,10,2,3.3,8.5,BOUSSARD Michel,FRA
M3mSB,Final,WELS Andreas,GER,10,2,3.3,8.5,CALDERON Felix,PUR
M3mSB,Final,WELS Andreas,GER,10,2,3.3,8,CRUZ Julia,ESP
M3mSB,Final,WELS Andreas,GER,10,3,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,WELS Andreas,GER,10,3,3,6.5,GEAR Dennis,NZL
M3mSB,Final,WELS Andreas,GER,10,3,3,7.5,BOYS Beverley,CAN
M3mSB,Final,WELS Andreas,GER,10,3,3,6.5,JOHNSON Bente,NOR
M3mSB,Final,WELS Andreas,GER,10,3,3,7,BOUSSARD Michel,FRA
M3mSB,Final,WELS Andreas,GER,10,3,3,6.5,CALDERON Felix,PUR
M3mSB,Final,WELS Andreas,GER,10,3,3,7,CRUZ Julia,ESP
M3mSB,Final,WELS Andreas,GER,10,4,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,WELS Andreas,GER,10,4,3,7.5,GEAR Dennis,NZL
M3mSB,Final,WELS Andreas,GER,10,4,3,7,BOYS Beverley,CAN
M3mSB,Final,WELS Andreas,GER,10,4,3,7,JOHNSON Bente,NOR
M3mSB,Final,WELS Andreas,GER,10,4,3,6.5,BOUSSARD Michel,FRA
M3mSB,Final,WELS Andreas,GER,10,4,3,7,CALDERON Felix,PUR
M3mSB,Final,WELS Andreas,GER,10,4,3,7,CRUZ Julia,ESP
M3mSB,Final,WELS Andreas,GER,10,5,3,4.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,WELS Andreas,GER,10,5,3,5.5,GEAR Dennis,NZL
M3mSB,Final,WELS Andreas,GER,10,5,3,5.5,BOYS Beverley,CAN
M3mSB,Final,WELS Andreas,GER,10,5,3,5,JOHNSON Bente,NOR
M3mSB,Final,WELS Andreas,GER,10,5,3,5,BOUSSARD Michel,FRA
M3mSB,Final,WELS Andreas,GER,10,5,3,6,CALDERON Felix,PUR
M3mSB,Final,WELS Andreas,GER,10,5,3,6,CRUZ Julia,ESP
M3mSB,Final,WELS Andreas,GER,10,6,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,WELS Andreas,GER,10,6,3.1,7.5,GEAR Dennis,NZL
M3mSB,Final,WELS Andreas,GER,10,6,3.1,7.5,BOYS Beverley,CAN
M3mSB,Final,WELS Andreas,GER,10,6,3.1,7,JOHNSON Bente,NOR
M3mSB,Final,WELS Andreas,GER,10,6,3.1,8,BOUSSARD Michel,FRA
M3mSB,Final,WELS Andreas,GER,10,6,3.1,7,CALDERON Felix,PUR
M3mSB,Final,WELS Andreas,GER,10,6,3.1,7,CRUZ Julia,ESP
M3mSB,Final,LENGYEL Imre,HUN,11,1,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,LENGYEL Imre,HUN,11,1,3,7.5,GEAR Dennis,NZL
M3mSB,Final,LENGYEL Imre,HUN,11,1,3,7,BOYS Beverley,CAN
M3mSB,Final,LENGYEL Imre,HUN,11,1,3,7,JOHNSON Bente,NOR
M3mSB,Final,LENGYEL Imre,HUN,11,1,3,7.5,BOUSSARD Michel,FRA
M3mSB,Final,LENGYEL Imre,HUN,11,1,3,7,CALDERON Felix,PUR
M3mSB,Final,LENGYEL Imre,HUN,11,1,3,7,CRUZ Julia,ESP
M3mSB,Final,LENGYEL Imre,HUN,11,2,3.1,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,LENGYEL Imre,HUN,11,2,3.1,8,GEAR Dennis,NZL
M3mSB,Final,LENGYEL Imre,HUN,11,2,3.1,7.5,BOYS Beverley,CAN
M3mSB,Final,LENGYEL Imre,HUN,11,2,3.1,8,JOHNSON Bente,NOR
M3mSB,Final,LENGYEL Imre,HUN,11,2,3.1,8,BOUSSARD Michel,FRA
M3mSB,Final,LENGYEL Imre,HUN,11,2,3.1,7.5,CALDERON Felix,PUR
M3mSB,Final,LENGYEL Imre,HUN,11,2,3.1,7,CRUZ Julia,ESP
M3mSB,Final,LENGYEL Imre,HUN,11,3,3,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,LENGYEL Imre,HUN,11,3,3,7.5,GEAR Dennis,NZL
M3mSB,Final,LENGYEL Imre,HUN,11,3,3,7.5,BOYS Beverley,CAN
M3mSB,Final,LENGYEL Imre,HUN,11,3,3,7.5,JOHNSON Bente,NOR
M3mSB,Final,LENGYEL Imre,HUN,11,3,3,6.5,BOUSSARD Michel,FRA
M3mSB,Final,LENGYEL Imre,HUN,11,3,3,7,CALDERON Felix,PUR
M3mSB,Final,LENGYEL Imre,HUN,11,3,3,7,CRUZ Julia,ESP
M3mSB,Final,LENGYEL Imre,HUN,11,4,3.5,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,LENGYEL Imre,HUN,11,4,3.5,6.5,GEAR Dennis,NZL
M3mSB,Final,LENGYEL Imre,HUN,11,4,3.5,6.5,BOYS Beverley,CAN
M3mSB,Final,LENGYEL Imre,HUN,11,4,3.5,6.5,JOHNSON Bente,NOR
M3mSB,Final,LENGYEL Imre,HUN,11,4,3.5,6.5,BOUSSARD Michel,FRA
M3mSB,Final,LENGYEL Imre,HUN,11,4,3.5,6.5,CALDERON Felix,PUR
M3mSB,Final,LENGYEL Imre,HUN,11,4,3.5,6.5,CRUZ Julia,ESP
M3mSB,Final,LENGYEL Imre,HUN,11,5,3.4,5.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,LENGYEL Imre,HUN,11,5,3.4,6,GEAR Dennis,NZL
M3mSB,Final,LENGYEL Imre,HUN,11,5,3.4,6,BOYS Beverley,CAN
M3mSB,Final,LENGYEL Imre,HUN,11,5,3.4,6.5,JOHNSON Bente,NOR
M3mSB,Final,LENGYEL Imre,HUN,11,5,3.4,6,BOUSSARD Michel,FRA
M3mSB,Final,LENGYEL Imre,HUN,11,5,3.4,7,CALDERON Felix,PUR
M3mSB,Final,LENGYEL Imre,HUN,11,5,3.4,6,CRUZ Julia,ESP
M3mSB,Final,LENGYEL Imre,HUN,11,6,3.4,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,Final,LENGYEL Imre,HUN,11,6,3.4,6.5,GEAR Dennis,NZL
