fg_made,ydl,posteam,season,week,kicker,kq
1,31,WAS,2011,7,G.Gano,-0.6926800022752172
1,27,CAR,2011,7,O.Mare,-0.157783158429552
1,22,CAR,2011,7,O.Mare,-0.13062135208741008
1,14,ARI,2011,8,J.Feely,0.20281522517019632
1,8,BAL,2011,8,B.Cundiff,-0.522316556914351
1,29,BAL,2011,8,B.Cundiff,-0.5167113217787552
1,27,ARI,2011,8,J.Feely,0.211062906928434
1,7,BAL,2011,8,B.Cundiff,-0.48498639817573785
1,16,CIN,2011,8,M.Nugent,-0.45320909759403616
1,29,SEA,2011,8,S.Hauschka,-0.34768001543602095
1,7,SEA,2011,8,S.Hauschka,-0.31680024836471726
1,30,CIN,2011,8,M.Nugent,-0.43911297117355047
1,11,SF,2011,8,D.Akers,0.17984837402977522
1,33,CLE,2011,8,P.Dawson,0.028032110988806494
1,8,SF,2011,8,D.Akers,0.18479438639935863
1,4,PHI,2011,8,A.Henery,-0.4618609991015974
1,8,PHI,2011,8,A.Henery,-0.45935251608180444
1,21,DEN,2011,8,M.Prater,-0.271642275302813
1,32,DET,2011,8,J.Hanson,0.8375192286940091
1,33,TEN,2011,8,R.Bironas,0.6496235785843276
1,32,TEN,2011,8,R.Bironas,0.6836572151722466
1,4,IND,2011,8,A.Vinatieri,0.04232986766407786
0,28,HOU,2011,8,N.Rackers,0.3704488908068817
1,21,HOU,2011,8,N.Rackers,0.30845335506158433
1,7,NYG,2011,8,L.Tynes,-0.4719742501830111
1,22,MIA,2011,8,D.Carpenter,-0.06895113197694613
1,10,NYG,2011,8,L.Tynes,-0.4674353728661125
0,27,MIN,2011,8,R.Longwell,0.5278700613078597
1,13,MIN,2011,8,R.Longwell,0.46376517900280256
0,13,CAR,2011,8,O.Mare,-0.10990838399131195
1,15,PIT,2011,8,S.Suisham,-0.4372607451570071
1,28,NE,2011,8,S.Gostkowski,-0.1649506242399931
1,3,PIT,2011,8,S.Suisham,-0.4245526921207497
0,24,NE,2011,8,S.Gostkowski,-0.13643073986154391
1,5,PIT,2011,8,S.Suisham,-0.4227289624955692
0,26,PIT,2011,8,S.Suisham,-0.41983654446957125
0,31,NO,2011,8,J.Kasay,0.712602147360376
1,20,LA,2011,8,Josh.Brown,-0.16939113597465696
1,18,KC,2011,8,R.Succop,-0.25193080792240186
1,26,LAC,2011,8,N.Novak,-0.627073546727013
0,34,LAC,2011,8,N.Novak,-0.598813999158976
1,29,KC,2011,8,R.Succop,-0.23612265448409833
1,26,LAC,2011,8,N.Novak,-0.643469316364086
1,24,LAC,2011,8,N.Novak,-0.6151277899478637
1,8,LAC,2011,8,N.Novak,-0.5893862983683312
0,31,WAS,2011,8,G.Gano,-0.6565917432211226
1,19,BUF,2011,8,R.Lindell,-0.055038977151500176
1,26,BUF,2011,8,R.Lindell,-0.03882863448000705
0,26,BUF,2011,8,R.Lindell,-0.013510311473205099
1,23,BUF,2011,8,R.Lindell,-0.07615700262994919
1,2,ATL,2011,9,M.Bryant,0.13052592562954443
1,1,BAL,2011,9,B.Cundiff,-0.4803824601188756
0,22,BAL,2011,9,B.Cundiff,-0.4790421553575087
1,18,PIT,2011,9,S.Suisham,-0.4804516044613335
1,25,BAL,2011,9,B.Cundiff,-0.5444255057935722
1,12,PIT,2011,9,S.Suisham,-0.46350084704033534
1,33,BAL,2011,9,B.Cundiff,-0.5178008708805484
1,33,CHI,2011,9,R.Gould,0.4230759142447679
1,29,PHI,2011,9,A.Henery,-0.45406210115037143
1,20,CHI,2011,9,R.Gould,0.4582422891543847
1,4,CHI,2011,9,R.Gould,0.47327498644329286
1,25,TEN,2011,9,R.Bironas,0.7150166120417604
1,17,CIN,2011,9,M.Nugent,-0.4061517833858631
1,32,CLE,2011,9,P.Dawson,0.06517370491470309
1,10,HOU,2011,9,N.Rackers,0.32561379562374976
1,3,HOU,2011,9,N.Rackers,0.3288163515547876
1,33,CLE,2011,9,P.Dawson,0.09962551933550447
1,32,HOU,2011,9,N.Rackers,0.32687323596159035
1,30,LV,2011,9,S.Janikowski,0.7397208319552511
0,25,DEN,2011,9,M.Prater,-0.25158135658882547
1,25,DEN,2011,9,M.Prater,-0.3142593649703376
1,34,LAC,2011,9,N.Novak,-0.5834457145254656
1,29,GB,2011,9,M.Crosby,-0.051094548243070095
1,25,KC,2011,9,R.Succop,-0.20580067421755419
1,24,MIA,2011,9,D.Carpenter,-0.04854651498140032
0,8,NE,2011,9,S.Gostkowski,-0.20092115608095515
1,4,NYG,2011,9,L.Tynes,-0.4602675710926253
1,14,NE,2011,9,S.Gostkowski,-0.28476132049803843
1,26,NE,2011,9,S.Gostkowski,-0.2740757560114596
1,31,NYJ,2011,9,N.Folk,-0.2433457629237817
0,32,NYJ,2011,9,N.Folk,-0.2095041750664443
1,32,NYJ,2011,9,N.Folk,-0.2615173937942492
1,6,BUF,2011,9,R.Lindell,-0.054391897578746025
1,2,DAL,2011,9,D.Bailey,-0.23853335636811082
1,27,SEA,2011,9,S.Hauschka,-0.31303724105691005
1,2,DAL,2011,9,D.Bailey,-0.2380585546682517
1,13,SEA,2011,9,S.Hauschka,-0.28509916430163135
0,23,SEA,2011,9,S.Hauschka,-0.27561410663436825
1,24,DAL,2011,9,D.Bailey,-0.23758612697689188
1,34,SF,2011,9,D.Akers,0.18686406681838588
1,16,SF,2011,9,D.Akers,0.2261187818319011
1,41,WAS,2011,9,G.Gano,-0.7085223480108105
1,26,SF,2011,9,D.Akers,0.23681826885525706
1,3,SF,2011,9,D.Akers,0.2607583573453827
1,9,ARI,2011,9,J.Feely,0.23638048294378605
1,30,LA,2011,9,Josh.Brown,-0.15122027156010376
1,19,LA,2011,9,Josh.Brown,-0.11969854727048355
1,23,LA,2011,9,Josh.Brown,-0.1031649067483955
1,20,ARI,2011,9,J.Feely,0.23907754963430305
0,24,LA,2011,9,Josh.Brown,-0.08126476217660016
0,24,NO,2011,9,J.Kasay,0.6538255731177804
1,22,TB,2011,9,C.Barth,-0.20063964411419974
1,4,NO,2011,9,J.Kasay,0.5853838753334727
1,30,TB,2011,9,C.Barth,-0.17957658455796766
1,7,TB,2011,9,C.Barth,-0.14791307870335815
1,17,NO,2011,9,J.Kasay,0.5826561339810902
0,17,ARI,2011,10,J.Feely,0.25520607062081146
0,25,ARI,2011,10,J.Feely,0.17926776692945778
1,18,PHI,2011,10,A.Henery,-0.42265042365049593
0,32,BAL,2011,10,B.Cundiff,-0.47793011204530506
1,4,SEA,2011,10,S.Hauschka,-0.34069013861165504
1,20,SEA,2011,10,S.Hauschka,-0.33878750989431183
1,22,SEA,2011,10,S.Hauschka,-0.3197696636101604
1,17,SEA,2011,10,S.Hauschka,-0.2981109539564485
0,34,BAL,2011,10,B.Cundiff,-0.5286012010882156
1,12,SEA,2011,10,S.Hauschka,-0.2834442499764038
1,17,BAL,2011,10,B.Cundiff,-0.5736075822836795
0,34,BUF,2011,10,D.Rayner,-0.607105026953312
1,27,DAL,2011,10,D.Bailey,-0.21373234371221433
1,18,DAL,2011,10,D.Bailey,-0.1862907914436591
1,13,DAL,2011,10,D.Bailey,-0.17081083808774927
1,20,DEN,2011,10,M.Prater,-0.2887855607614301
0,23,DEN,2011,10,M.Prater,-0.27001772422294307
1,14,KC,2011,10,R.Succop,-0.1808691634624106
1,25,CHI,2011,10,R.Gould,0.4711077895353613
1,17,CHI,2011,10,R.Gould,0.4926547579717402
1,10,DET,2011,10,J.Hanson,0.8681093154959139
1,17,DET,2011,10,J.Hanson,0.868599393827591
0,25,CHI,2011,10,R.Gould,0.503367633392144
1,32,CHI,2011,10,R.Gould,0.43691488006072693
1,5,HOU,2011,10,N.Rackers,0.3600165527271573
1,37,TB,2011,10,C.Barth,-0.14499450724385782
0,19,HOU,2011,10,N.Rackers,0.3589952431770417
1,25,JAX,2011,10,J.Scobee,-0.009376857185977168
1,24,IND,2011,10,A.Vinatieri,0.04231739635004238
0,27,JAX,2011,10,J.Scobee,0.014572534484008564
0,34,MIN,2011,10,R.Longwell,0.4695059149535435
1,7,GB,2011,10,M.Crosby,-0.0216977085077311
0,6,NYJ,2011,10,N.Folk,-0.22543212387990305
1,32,NE,2011,10,S.Gostkowski,-0.24758119739700035
1,18,NE,2011,10,S.Gostkowski,-0.21156560846464048
1,9,NE,2011,10,S.Gostkowski,-0.19595928102362573
1,19,ATL,2011,10,M.Bryant,0.12915543091941523
1,35,NO,2011,10,J.Kasay,0.5929190025214471
1,11,ATL,2011,10,M.Bryant,0.14444480155055375
0,23,ATL,2011,10,M.Bryant,0.1495678317825333
0,22,NO,2011,10,J.Kasay,0.6334923667436775
1,30,NO,2011,10,J.Kasay,0.5625463436971082
1,26,NO,2011,10,J.Kasay,0.5904992349104424
1,9,ATL,2011,10,M.Bryant,0.082365890113162
1,5,NYG,2011,10,L.Tynes,-0.4577670552128772
1,18,SF,2011,10,D.Akers,0.2591555317232325
1,7,NYG,2011,10,L.Tynes,-0.45469944672329277
1,34,SF,2011,10,D.Akers,0.2724082534633078
1,21,SF,2011,10,D.Akers,0.31123524754359855
1,10,SF,2011,10,D.Akers,0.328381778643354
1,2,LAC,2011,10,N.Novak,-0.5403394506052311
1,5,LV,2011,10,S.Janikowski,0.7667878507272946
0,28,LAC,2011,10,N.Novak,-0.5383556184341863
1,26,CIN,2011,10,M.Nugent,-0.3909448752586713
1,20,PIT,2011,10,S.Suisham,-0.45426207666129753
1,26,CLE,2011,10,P.Dawson,0.13640914621966763
1,14,CLE,2011,10,P.Dawson,0.16085128032297122
1,11,LA,2011,10,Josh.Brown,-0.14603100828443605
1,25,CLE,2011,10,P.Dawson,0.169308781805445
1,9,CLE,2011,10,P.Dawson,0.1923647452804736
1,16,LA,2011,10,Josh.Brown,-0.13945559900328156
0,4,CLE,2011,10,P.Dawson,0.19528189065930712
1,20,TEN,2011,10,R.Bironas,0.7353440363656073
0,32,CAR,2011,10,O.Mare,-0.1891377027741125
1,11,CAR,2011,10,O.Mare,-0.24125275386337905
1,18,TEN,2011,10,R.Bironas,0.748991224918459
1,31,TEN,2011,10,R.Bironas,0.7597947681925582
0,32,WAS,2011,10,G.Gano,-0.6347324875339501
1,8,WAS,2011,10,G.Gano,-0.6846195646994174
1,3,MIA,2011,10,D.Carpenter,-0.025637929776700298
0,31,MIA,2011,10,D.Carpenter,-0.025808773963240137
1,29,WAS,2011,10,G.Gano,-0.6782028145248963
1,5,WAS,2011,10,G.Gano,-0.6456704334581481
1,10,MIA,2011,10,D.Carpenter,-0.0808932935992175
0,31,WAS,2011,10,G.Gano,-0.6416633080773374
0,28,SF,2011,11,D.Akers,0.3315704946592939
0,31,SF,2011,11,D.Akers,0.2697693508947347
1,4,SF,2011,11,D.Akers,0.2132069406344674
1,25,SF,2011,11,D.Akers,0.21234008395558
0,12,SF,2011,11,D.Akers,0.2351808909198579
1,11,SF,2011,11,D.Akers,0.15308783006058269
1,12,BUF,2011,11,D.Rayner,-0.6517188890194502
1,38,BUF,2011,11,D.Rayner,-0.641539028430517
1,9,CAR,2011,11,O.Mare,-0.23420123585432986
1,14,CAR,2011,11,O.Mare,-0.2291512605698223
1,4,BAL,2011,11,B.Cundiff,-0.5575633951619985
1,9,CIN,2011,11,M.Nugent,-0.36386597104797597
1,19,DAL,2011,11,D.Bailey,-0.16189722205155557
1,22,WAS,2011,11,G.Gano,-0.6936685550427443
0,31,WAS,2011,11,G.Gano,-0.6701403509318694
1,24,JAX,2011,11,J.Scobee,-0.046965860186929345
0,20,CLE,2011,11,P.Dawson,0.10666623668178349
1,8,KC,2011,11,R.Succop,-0.17070305976100994
1,3,NE,2011,11,S.Gostkowski,-0.19110051551327167
1,1,NE,2011,11,S.Gostkowski,-0.1904440467711286
1,19,DEN,2011,11,M.Prater,-0.33512173811228696
0,34,NYJ,2011,11,N.Folk,-0.310703913041403
1,3,NYJ,2011,11,N.Folk,-0.35679978067710083
0,43,NYJ,2011,11,N.Folk,-0.3553148156091386
1,27,NYJ,2011,11,N.Folk,-0.3636617016674775
1,11,LV,2011,11,S.Janikowski,0.7637326846871784
1,8,LV,2011,11,S.Janikowski,0.7657592755034747
0,31,LV,2011,11,S.Janikowski,0.7649241314769814
1,14,PHI,2011,11,A.Henery,-0.40598867213355194
1,30,NYG,2011,11,L.Tynes,-0.4502469434236927
1,10,LAC,2011,11,N.Novak,-0.5958071316332784
1,24,CHI,2011,11,R.Gould,0.4695079886057982
0,37,LAC,2011,11,N.Novak,-0.5879974710659553
1,29,LAC,2011,11,N.Novak,-0.6213214045184442
1,1,SEA,2011,11,S.Hauschka,-0.27510576258268565
1,5,TB,2011,11,C.Barth,-0.09269503296694512
1,14,TB,2011,11,C.Barth,-0.09145278458859028
0,11,GB,2011,11,M.Crosby,-0.019410213899208835
1,1,ATL,2011,11,M.Bryant,0.08583302976783214
1,15,ATL,2011,11,M.Bryant,0.0843422570797654
1,28,TEN,2011,11,R.Bironas,0.7886206533943141
1,6,ATL,2011,11,M.Bryant,0.09444229510483894
1,11,ARI,2011,12,J.Feely,0.11443551293035431
1,17,LA,2011,12,Josh.Brown,-0.1269282400757497
1,19,ARI,2011,12,J.Feely,0.11970858960543486
1,30,LA,2011,12,Josh.Brown,-0.11311744966510848
0,32,LA,2011,12,Josh.Brown,-0.08178623948496326
1,4,ARI,2011,12,J.Feely,0.13504519444314333
1,34,BUF,2011,12,D.Rayner,-0.5821768620546836
1,22,CAR,2011,12,O.Mare,-0.21874374638288457
1,25,IND,2011,12,A.Vinatieri,0.06477166199808525
0,27,CAR,2011,12,O.Mare,-0.1975901663153091
1,13,IND,2011,12,A.Vinatieri,0.08835031107215068
1,23,CAR,2011,12,O.Mare,-0.2580677474822504
1,22,LV,2011,12,S.Janikowski,0.7058859473138026
1,29,LV,2011,12,S.Janikowski,0.7224163789128947
1,24,LV,2011,12,S.Janikowski,0.7479456640124535
1,1,LV,2011,12,S.Janikowski,0.7668717883221844
1,19,LV,2011,12,S.Janikowski,0.7619758218413462
1,26,LV,2011,12,S.Janikowski,0.7741010905178751
1,31,CHI,2011,12,R.Gould,0.4898263012925621
1,35,CHI,2011,12,R.Gould,0.5200020288288176
1,14,CLE,2011,12,P.Dawson,0.03561839168454242
1,5,CIN,2011,12,M.Nugent,-0.35816767208750017
1,36,CLE,2011,12,P.Dawson,0.04470205761020837
1,22,CIN,2011,12,M.Nugent,-0.3555980605135426
0,37,CLE,2011,12,P.Dawson,0.09182045630308878
1,8,CIN,2011,12,M.Nugent,-0.33376020887531377
1,35,LAC,2011,12,N.Novak,-0.5890734305017283
1,7,LAC,2011,12,N.Novak,-0.5425901041143822
1,23,DEN,2011,12,M.Prater,-0.3175109816359899
0,30,LAC,2011,12,N.Novak,-0.5376981475278267
1,6,DEN,2011,12,M.Prater,-0.2945391066897565
0,29,DET,2011,12,J.Hanson,0.8774325460687153
1,17,GB,2011,12,M.Crosby,-0.10130633113849252
1,13,GB,2011,12,M.Crosby,-0.08762365027253759
1,3,JAX,2011,12,J.Scobee,-0.02406517825620167
1,35,HOU,2011,12,N.Rackers,0.28529699219838006
0,37,JAX,2011,12,J.Scobee,-0.024243886200343952
1,15,HOU,2011,12,N.Rackers,0.32740846647222555
1,17,JAX,2011,12,J.Scobee,-0.060386587577160915
1,8,MIA,2011,12,S.Graham,0.27028938468803526
0,29,MIA,2011,12,S.Graham,0.27193159011561907
1,14,DAL,2011,12,D.Bailey,-0.14515258815556217
1,10,MIA,2011,12,S.Graham,0.2118748766106526
1,9,MIA,2011,12,S.Graham,0.215646127136756
1,5,MIA,2011,12,S.Graham,0.21844686560630816
1,10,DAL,2011,12,D.Bailey,-0.13516506733069575
1,19,ATL,2011,12,M.Bryant,0.09540955639692736
1,25,PHI,2011,12,A.Henery,-0.3946969708887955
0,21,NE,2011,12,S.Gostkowski,-0.19055343407650052
1,4,PHI,2011,12,A.Henery,-0.3688209786502958
1,27,NE,2011,12,S.Gostkowski,-0.25873638211715666
1,24,NYG,2011,12,L.Tynes,-0.41723008577475457
0,43,NYG,2011,12,L.Tynes,-0.3924780827160877
1,23,KC,2011,12,R.Succop,-0.1668558921111809
1,3,PIT,2011,12,S.Suisham,-0.43466685754331114
1,31,KC,2011,12,R.Succop,-0.14463729261257158
1,31,PIT,2011,12,S.Suisham,-0.4327925570910179
1,22,KC,2011,12,R.Succop,-0.11128924710679022
1,20,BAL,2011,12,B.Cundiff,-0.5545764001619036
1,27,SF,2011,12,D.Akers,0.15816764515001208
1,5,BAL,2011,12,B.Cundiff,-0.5344796094264141
1,34,SF,2011,12,D.Akers,0.1837496974742562
1,21,BAL,2011,12,B.Cundiff,-0.531028438165762
1,24,TB,2011,12,C.Barth,-0.08173376278155876
0,24,TEN,2011,12,R.Bironas,0.8123726813845914
1,12,TEN,2011,12,R.Bironas,0.7431382480589496
1,34,TEN,2011,12,R.Bironas,0.7463438229624908
1,20,TEN,2011,12,R.Bironas,0.7828011391952854
0,5,WAS,2011,12,G.Gano,-0.7220032126830037
0,33,SEA,2011,12,S.Hauschka,-0.2747918413089997
1,18,SEA,2011,12,S.Hauschka,-0.3239745501701261
1,7,WAS,2011,12,G.Gano,-0.8054528459545806
1,26,HOU,2011,13,N.Rackers,0.3362931734503369
1,1,ATL,2011,13,M.Bryant,0.11086765640067836
0,36,HOU,2011,13,N.Rackers,0.35973588741748713
0,16,BAL,2011,13,B.Cundiff,-0.5096705886374598
0,23,BAL,2011,13,B.Cundiff,-0.5831305773102691
1,3,BAL,2011,13,B.Cundiff,-0.6466690269341764
1,3,CLE,2011,13,P.Dawson,0.05509743321375465
1,32,TB,2011,13,C.Barth,-0.05865924133785792
1,29,TB,2011,13,C.Barth,-0.023588262185793706
1,28,TB,2011,13,C.Barth,0.0056710461192588475
1,26,TB,2011,13,C.Barth,0.033337822145911786
1,25,CAR,2011,13,O.Mare,-0.23539308870678582
0,14,CIN,2011,13,M.Nugent,-0.3290977554799132
0,32,PIT,2011,13,S.Suisham,-0.3980037352628443
0,36,DAL,2011,13,D.Bailey,-0.12965861708488563
1,30,ARI,2011,13,J.Feely,0.1345691464952125
1,32,DAL,2011,13,D.Bailey,-0.16950683756704174
1,5,ARI,2011,13,J.Feely,0.16466192369455607
1,19,DAL,2011,13,D.Bailey,-0.13388162043383164
0,31,DAL,2011,13,D.Bailey,-0.11727706454592685
1,22,MIN,2011,13,R.Longwell,0.41950899817787096
1,6,MIN,2011,13,R.Longwell,0.4374713145226426
1,21,MIN,2011,13,R.Longwell,0.436723430717642
1,28,DEN,2011,13,M.Prater,-0.29162693838869513
1,5,DEN,2011,13,M.Prater,-0.2624736724395025
1,21,NO,2011,13,J.Kasay,0.6126709185702923
0,24,DET,2011,13,J.Hanson,0.8143483277839834
1,13,DET,2011,13,J.Hanson,0.7451040162263444
0,37,DET,2011,13,J.Hanson,0.7494380579909677
1,20,NYG,2011,13,L.Tynes,-0.4006391524388918
0,25,GB,2011,13,M.Crosby,-0.07912597017541995
1,31,NYG,2011,13,L.Tynes,-0.3813120479420174
1,12,GB,2011,13,M.Crosby,-0.14266625548899906
1,21,NE,2011,13,S.Gostkowski,-0.2310698096565767
1,13,IND,2011,13,A.Vinatieri,0.09596812136254483
1,14,CHI,2011,13,R.Gould,0.5609399779195111
1,3,KC,2011,13,R.Succop,-0.09067293953559522
0,23,CHI,2011,13,R.Gould,0.5673970359140023
1,15,WAS,2011,13,G.Gano,-0.7992465756588241
1,27,NYJ,2011,13,N.Folk,-0.33547050260914596
1,5,WAS,2011,13,G.Gano,-0.7847285934700576
1,33,NYJ,2011,13,N.Folk,-0.3074202595461061
0,22,NYJ,2011,13,N.Folk,-0.26860140376753483
1,28,WAS,2011,13,G.Gano,-0.7800261772891872
1,25,WAS,2011,13,G.Gano,-0.7484309151454921
1,30,MIA,2011,13,D.Carpenter,-0.07565820222206478
1,15,MIA,2011,13,D.Carpenter,-0.044514288279134756
1,31,SEA,2011,13,S.Hauschka,-0.30780617802058396
1,11,LAC,2011,13,N.Novak,-0.5920824564068801
1,18,SF,2011,13,D.Akers,0.22301998433449205
1,1,SF,2011,13,D.Akers,0.2364533838115111
1,10,SF,2011,13,D.Akers,0.234209509353226
1,16,SF,2011,13,D.Akers,0.23786908671561655
1,30,TEN,2011,13,R.Bironas,0.7962110422339892
1,9,BUF,2011,13,D.Rayner,-0.5390769423968029
1,9,TEN,2011,13,R.Bironas,0.8229956099546387
1,26,TEN,2011,13,R.Bironas,0.8227596010101016
1,12,ATL,2011,14,M.Bryant,0.10925171057944744
0,28,ATL,2011,14,M.Bryant,0.1156267181703863
0,18,CAR,2011,14,O.Mare,-0.21031361587919606
1,29,LAC,2011,14,N.Novak,-0.5832767898851132
0,35,BUF,2011,14,D.Rayner,-0.532502588579583
1,19,BUF,2011,14,D.Rayner,-0.5741405389503597
0,11,DEN,2011,14,M.Prater,-0.2603825308637849
1,39,CHI,2011,14,R.Gould,0.4981059482239735
1,41,DEN,2011,14,M.Prater,-0.3410737865182457
1,2,CLE,2011,14,P.Dawson,0.05452291221226264
1,28,HOU,2011,14,N.Rackers,0.31744069441281925
1,4,CIN,2011,14,M.Nugent,-0.4060289313669371
1,29,CIN,2011,14,M.Nugent,-0.4037996086858174
0,30,HOU,2011,14,N.Rackers,0.34354862219800425
1,31,CIN,2011,14,M.Nugent,-0.3726392436482647
1,10,CIN,2011,14,M.Nugent,-0.3381511883873049
1,15,HOU,2011,14,N.Rackers,0.28475807947032183
1,18,BAL,2011,14,B.Cundiff,-0.6437347156349287
1,4,IND,2011,14,A.Vinatieri,0.10354784260148703
1,35,KC,2011,14,R.Succop,-0.09051860867334051
1,12,DET,2011,14,J.Hanson,0.7094269468931942
1,7,DET,2011,14,J.Hanson,0.7128010783025643
1,6,WAS,2011,14,G.Gano,-0.7207862531857088
1,5,NE,2011,14,S.Gostkowski,-0.21121175327082037
1,7,WAS,2011,14,G.Gano,-0.7157428491521676
1,5,NE,2011,14,S.Gostkowski,-0.20937692129094618
1,8,NO,2011,14,J.Kasay,0.6283102713149139
1,25,TEN,2011,14,R.Bironas,0.843769982839453
1,11,NO,2011,14,J.Kasay,0.6281623723093634
1,4,NO,2011,14,J.Kasay,0.630866814687549
1,5,NYG,2011,14,L.Tynes,-0.3467806286595889
1,8,NYG,2011,14,L.Tynes,-0.34426795230277085
1,31,DAL,2011,14,D.Bailey,-0.1719042427289908
1,31,DAL,2011,14,D.Bailey,-0.13841986247262736
0,29,DAL,2011,14,D.Bailey,-0.10510290411754573
1,16,GB,2011,14,M.Crosby,-0.13503165806771797
1,20,GB,2011,14,M.Crosby,-0.12252641884486395
1,31,GB,2011,14,M.Crosby,-0.10458987801595972
1,15,GB,2011,14,M.Crosby,-0.07144206958316143
0,37,MIA,2011,14,D.Carpenter,-0.033769967527266714
1,22,PHI,2011,14,A.Henery,-0.3667776957327593
1,4,MIA,2011,14,D.Carpenter,-0.06986503849744899
1,28,SF,2011,14,D.Akers,0.2485098222145539
1,5,SF,2011,14,D.Akers,0.27496240436073033
0,32,SF,2011,14,D.Akers,0.27436636555244676
1,9,SF,2011,14,D.Akers,0.21993379412154737
1,4,SF,2011,14,D.Akers,0.22271309425617555
1,24,SEA,2011,14,S.Hauschka,-0.27364228808776253
1,28,LA,2011,14,Josh.Brown,-0.1344380478906756
1,5,SEA,2011,14,S.Hauschka,-0.2496082240175307
0,19,SEA,2011,14,S.Hauschka,-0.24758140968392292
1,11,LA,2011,14,Josh.Brown,-0.106070726393973
1,30,SEA,2011,14,S.Hauschka,-0.3182467773982797
0,18,BAL,2011,15,B.Cundiff,-0.6259675426580625
1,27,LAC,2011,15,N.Novak,-0.551219038941564
0,19,LAC,2011,15,N.Novak,-0.5220900531968621
1,10,LAC,2011,15,N.Novak,-0.5913828776936542
0,31,HOU,2011,15,N.Rackers,0.29385603838344265
1,7,HOU,2011,15,N.Rackers,0.23717319468573195
1,16,HOU,2011,15,N.Rackers,0.2381663347782869
1,3,CIN,2011,15,M.Nugent,-0.33162980753621174
0,27,LA,2011,15,Josh.Brown,-0.09969511852227085
1,8,LA,2011,15,Josh.Brown,-0.16066217492817741
1,25,LA,2011,15,Josh.Brown,-0.15686521170251255
1,23,CIN,2011,15,M.Nugent,-0.33027069233395395
1,26,CLE,2011,15,P.Dawson,0.053532432569219836
1,15,ARI,2011,15,J.Feely,0.16461738728960337
1,12,DAL,2011,15,D.Bailey,-0.16327444515134643
1,28,LV,2011,15,S.Janikowski,0.7953547648996876
1,33,LV,2011,15,S.Janikowski,0.8190731223324385
0,47,LV,2011,15,S.Janikowski,0.8522595112016169
1,1,KC,2011,15,R.Succop,-0.046528056395136366
0,36,GB,2011,15,M.Crosby,-0.060563109924773276
1,14,KC,2011,15,R.Succop,-0.04735702365238823
1,28,KC,2011,15,R.Succop,-0.037858480650037614
1,2,KC,2011,15,R.Succop,-0.009974056989538238
1,15,ATL,2011,15,M.Bryant,0.05490529328827149
1,13,ATL,2011,15,M.Bryant,0.06515251613230248
1,2,MIA,2011,15,D.Carpenter,-0.06931653528067679
1,8,MIA,2011,15,D.Carpenter,-0.06968781768625484
0,7,BUF,2011,15,D.Rayner,-0.5553346884698722
1,8,MIA,2011,15,D.Carpenter,-0.06634572624679955
1,16,BUF,2011,15,D.Rayner,-0.6382174315100514
1,8,DEN,2011,15,M.Prater,-0.26912116884884807
1,3,NE,2011,15,S.Gostkowski,-0.20755126347097136
1,16,NE,2011,15,S.Gostkowski,-0.20681254098903978
1,26,MIN,2011,15,R.Longwell,0.4532425209015271
1,31,MIN,2011,15,R.Longwell,0.4761004881314214
0,32,NO,2011,15,J.Kasay,0.6279116586383962
1,21,NYJ,2011,15,N.Folk,-0.3350369579615481
1,10,NYJ,2011,15,N.Folk,-0.3146590658342669
1,10,PHI,2011,15,A.Henery,-0.34488394591843446
1,4,SF,2011,15,D.Akers,0.22179870680917957
1,20,SF,2011,15,D.Akers,0.2208888912994186
1,33,PIT,2011,15,S.Suisham,-0.4490744561896673
0,30,PIT,2011,15,S.Suisham,-0.4095473294278782
1,15,SEA,2011,15,S.Hauschka,-0.2858899205794686
1,29,IND,2011,15,A.Vinatieri,0.10322928141276454
1,35,TEN,2011,15,R.Bironas,0.8634536403093116
1,3,TEN,2011,15,R.Bironas,0.9026743313426024
1,22,IND,2011,15,A.Vinatieri,0.13185450199982432
1,18,WAS,2011,15,G.Gano,-0.7099851288404232
1,22,NYG,2011,15,L.Tynes,-0.339552960190233
1,25,WAS,2011,15,G.Gano,-0.6918867037975296
0,26,NYG,2011,15,L.Tynes,-0.31779533405362076
1,7,WAS,2011,15,G.Gano,-0.664524762894486
1,6,CIN,2011,16,M.Nugent,-0.30723501883423077
0,18,CIN,2011,16,M.Nugent,-0.30425937097244704
0,30,CIN,2011,16,M.Nugent,-0.3760279972674053
1,23,CIN,2011,16,M.Nugent,-0.4312206568977606
1,14,CIN,2011,16,M.Nugent,-0.40768023357521843
1,11,ARI,2011,16,J.Feely,0.17431604966362768
1,16,ATL,2011,16,M.Bryant,0.07288631539739589
1,33,ATL,2011,16,M.Bryant,0.08435196475292431
1,11,NO,2011,16,J.Kasay,0.571711360742067
1,12,ATL,2011,16,M.Bryant,0.12121195941000035
0,31,CHI,2011,16,R.Gould,0.5565515614583783
1,17,CHI,2011,16,R.Gould,0.4985552401452928
1,12,CHI,2011,16,R.Gould,0.5092386131548288
1,30,BAL,2011,16,S.Graham,0.2181334044917967
1,25,BAL,2011,16,S.Graham,0.24780836040115736
0,27,BUF,2011,16,D.Rayner,-0.6231962634199857
0,13,BUF,2011,16,D.Rayner,-0.6815458141014036
1,10,BUF,2011,16,D.Rayner,-0.7579169457336538
1,7,BUF,2011,16,D.Rayner,-0.7492967360958288
1,7,BUF,2011,16,D.Rayner,-0.7433712463493661
1,11,BUF,2011,16,D.Rayner,-0.7374753840516358
