ydl,next_ydl,season,punter,pq
58,80,2017,C.Jones,0.38368328586210126
84,57,2017,C.Jones,0.3814283476607238
71,73,2017,M.Bosher,0.5783836842511826
58,92,2017,P.O'Donnell,0.3674183597292314
71,68,2017,J.Vogel,-0.1359366870342872
70,79,2017,P.O'Donnell,0.38273849887060035
71,66,2017,J.Vogel,-0.13686274288417616
74,76,2017,P.O'Donnell,0.39387801599162997
80,65,2017,J.Vogel,-0.14069979390682927
73,57,2017,P.O'Donnell,0.40616919532893075
47,84,2017,J.Vogel,-0.13319412738441075
82,58,2017,P.O'Donnell,0.3892888227048207
50,80,2017,S.Lechler,0.7956924473520098
81,57,2017,J.Hekker,1.4542830054636597
38,96,2017,S.Lechler,0.7841804677048269
92,63,2017,J.Hekker,1.443582414036405
63,80,2017,J.Hekker,1.456760070549343
61,96,2017,S.Lechler,0.7915522599345518
70,91,2017,S.Lechler,0.813925815677734
52,80,2017,J.Hekker,1.4548682849750665
80,36,2017,S.Lechler,0.8404031489268102
51,89,2017,S.Lechler,0.800726731680862
61,80,2017,D.Kaser,0.020980689817428424
40,93,2017,B.Nortman,0.42501730518437986
85,62,2017,D.Kaser,0.023882099795086556
53,90,2017,B.Nortman,0.4299313304799307
81,90,2017,D.Kaser,0.03328738852481675
36,80,2017,D.Kaser,0.07779959514048243
60,80,2017,B.Nortman,0.4371973744423795
80,72,2017,D.Kaser,0.06554314445181766
78,87,2017,B.Nortman,0.43687024005308334
73,76,2017,B.Nortman,0.4706919502767401
55,84,2017,D.Kaser,0.082222285364491
64,83,2017,D.Kaser,0.08428801527467468
79,77,2017,B.Nortman,0.48118740567202123
59,66,2017,B.Nortman,0.5016437563786047
57,79,2017,D.Kaser,0.09486676129524356
61,80,2017,B.Nortman,0.47947014897135337
69,71,2017,D.Kaser,0.09155368694698404
84,52,2017,D.Kaser,0.09112469689637585
57,83,2017,M.Haack,-0.17748436017001687
53,89,2017,M.Palardy,0.1309812258068962
88,65,2017,M.Haack,-0.17360442800692277
51,85,2017,M.Haack,-0.15470157159886783
43,80,2017,M.Palardy,0.13828420756670318
55,83,2017,M.Haack,-0.15342995009143678
61,82,2017,T.Way,0.3163569640472892
79,62,2017,R.Quigley,0.13130687836713975
60,78,2017,R.Quigley,0.13164544082014482
70,24,2017,R.Allen,0.5320231117967956
52,94,2017,R.Dixon,0.05615687208138576
70,79,2017,R.Dixon,0.07028546403745213
75,55,2017,C.Schmidt,0.15930425525129294
76,48,2017,C.Schmidt,0.14357393754428865
62,80,2017,C.Schmidt,0.1191435772357299
70,94,2017,C.Schmidt,0.12273247808605531
81,73,2017,C.Schmidt,0.15703921620111053
63,61,2017,B.Wing,0.3150797830297818
78,62,2017,B.Wing,0.291197957098973
73,64,2017,B.Wing,0.28930271058722906
55,90,2017,B.Pinion,0.3616693302481027
91,59,2017,L.Edwards,0.029101764649184094
51,80,2017,B.Anger,0.641184378237435
51,88,2017,L.Edwards,0.042232376898126894
65,50,2017,L.Edwards,0.04689276684109346
54,80,2017,B.Anger,0.6311875063656502
90,65,2017,L.Edwards,0.010810985750818963
59,80,2017,B.Anger,0.6237515908267095
68,69,2017,L.Edwards,0.031469966997659804
44,91,2017,B.Anger,0.6213768224113135
82,74,2017,L.Edwards,0.027080655967736667
73,70,2017,B.Anger,0.6234311545505272
72,81,2017,L.Edwards,0.04972582217680137
70,70,2017,B.Anger,0.6244160375683984
71,76,2017,R.Sanchez,-0.1352976494122179
70,68,2017,J.Berry,0.14216576644643364
57,90,2017,R.Sanchez,-0.12456439864216236
81,68,2017,J.Berry,0.13847220724350867
38,93,2017,J.Berry,0.1503866097934301
81,79,2017,J.Berry,0.15655393313469154
80,62,2017,R.Sanchez,-0.11074437720465953
60,99,2017,R.Sanchez,-0.1077619259437724
74,92,2017,J.Berry,0.18441386704123244
89,60,2017,R.Sanchez,-0.07766582203700764
55,89,2017,J.Berry,0.22107737073939468
88,53,2017,R.Sanchez,-0.06518349264590566
61,85,2017,R.Sanchez,-0.06431649362673801
82,48,2017,J.Ryan,0.6055577668859783
51,96,2017,J.Ryan,0.5874074166642738
89,51,2017,A.Lee,0.9325117169064576
59,99,2017,J.Ryan,0.6010044332164645
89,47,2017,J.Ryan,0.62644184238325
43,91,2017,A.Lee,0.9268228440687803
70,82,2017,J.Ryan,0.6164520680141616
41,91,2017,A.Lee,0.9269951453361436
88,54,2017,J.Ryan,0.6307964554674941
59,80,2017,A.Lee,0.9266459665225422
82,65,2017,A.Lee,0.9227567262286673
65,81,2017,J.Ryan,0.6296413674721016
80,61,2017,J.Ryan,0.6358380378848846
38,99,2017,A.Lee,0.927803197552366
85,58,2017,S.Lechler,0.8030524625759217
60,89,2017,A.Lee,0.9388303143108736
40,81,2017,A.Lee,0.9491153297562966
81,60,2017,S.Lechler,0.8027306485877204
54,84,2017,A.Lee,0.9339151122169059
66,97,2017,A.Lee,0.9307968095527361
94,51,2017,S.Lechler,0.7996612571228661
62,97,2017,A.Lee,0.9600968528074812
75,87,2017,S.Lechler,0.8010688514500162
52,80,2017,S.Lechler,0.8287797179942374
58,78,2017,S.Lechler,0.8186358175566436
62,77,2017,M.Bosher,0.5811750901749007
39,90,2017,M.Bosher,0.5780803952825097
81,62,2017,J.Ryan,0.6336297643443171
83,75,2017,M.Bosher,0.5777610270800204
55,87,2017,S.Koch,0.7427262857624197
48,81,2017,S.Koch,0.7458629338486344
73,65,2017,J.Vogel,-0.13615030498724415
84,30,2017,J.Vogel,-0.13865657830171838
52,80,2017,S.Koch,0.7347249362796604
43,89,2017,J.Vogel,-0.176492326232582
84,45,2017,S.Koch,0.7250513097506395
49,94,2017,S.Koch,0.7047642132696168
80,67,2017,J.Vogel,-0.17371907456572566
49,92,2017,S.Koch,0.7134238198639874
36,94,2017,S.Koch,0.7191245029733724
70,76,2017,C.Schmidt,0.17614984733627814
72,57,2017,C.Schmidt,0.1839488695369588
60,83,2017,D.Kaser,0.08421192256167258
40,87,2017,D.Kaser,0.09002315360980047
83,60,2017,C.Schmidt,0.16677774503247988
72,70,2017,R.Dixon,0.08298724633264744
62,82,2017,R.Dixon,0.08527249538227916
82,71,2017,K.Huber,0.8768320621533517
54,92,2017,R.Dixon,0.09194637709388555
85,49,2017,K.Huber,0.8908550331534679
57,88,2017,R.Dixon,0.10470041991338598
80,77,2017,K.Huber,0.8769738917783175
66,82,2017,K.Huber,0.896884942584392
42,99,2017,R.Dixon,0.11445849180609734
96,44,2017,K.Huber,0.9044873542838763
52,90,2017,K.Huber,0.8975621115973123
41,80,2017,K.Huber,0.9016524264517715
50,84,2017,S.Martin,0.8034198035419446
68,72,2017,P.O'Donnell,0.38679794446409055
86,50,2017,S.Martin,0.7977004380178394
50,90,2017,P.O'Donnell,0.3850054317248557
41,97,2017,S.Martin,0.7871353623198332
67,77,2017,P.O'Donnell,0.3901250144158768
68,84,2017,S.Martin,0.7962323587773548
75,63,2017,P.O'Donnell,0.39427838475974464
45,90,2017,B.Colquitt,0.4799532090819558
66,55,2017,B.Nortman,0.4800791116532419
78,75,2017,B.Colquitt,0.481672303464576
72,73,2017,B.Nortman,0.45040460890519696
69,67,2017,B.Colquitt,0.49777625065909314
73,60,2017,B.Nortman,0.4552262093199864
60,81,2017,B.Colquitt,0.48948489688589697
52,84,2017,B.Nortman,0.44247398980394176
85,58,2017,B.Colquitt,0.4903541376103901
68,74,2017,B.Nortman,0.44009286891132676
57,77,2017,B.Colquitt,0.49159581524701645
75,31,2017,B.Nortman,0.4409495070018694
42,80,2017,B.Colquitt,0.48338347017698435
51,86,2017,B.Nortman,0.3888234576119478
77,77,2017,B.Colquitt,0.4694446373370936
76,67,2017,B.Nortman,0.3888352666993315
54,80,2017,B.Nortman,0.3908770415391277
46,82,2017,D.Colquitt,0.7790163690631555
66,82,2017,B.Wing,0.2832113594688755
74,72,2017,D.Colquitt,0.7680520052460631
66,82,2017,B.Wing,0.2938821390839373
68,70,2017,B.Wing,0.3044995648009239
37,91,2017,D.Colquitt,0.7726410637330643
75,69,2017,B.Wing,0.30020291850799125
62,96,2017,D.Colquitt,0.7728274517324342
63,72,2017,B.Wing,0.3041774856487994
62,95,2017,B.Wing,0.2963861111909708
51,90,2017,R.Quigley,0.1299304406469462
99,30,2017,J.Hekker,1.4415939417025687
48,85,2017,J.Hekker,1.4149343815541606
73,74,2017,R.Quigley,0.13706796572318244
54,86,2017,J.Hekker,1.4062822776506867
69,71,2017,J.Hekker,1.4037177646113614
49,93,2017,J.Hekker,1.3967279541724313
71,85,2017,J.Hekker,1.4004699293362812
57,87,2017,M.King,0.6471254443688615
57,87,2017,R.Allen,0.46223650592281756
46,80,2017,M.King,0.6527135784132888
47,80,2017,M.King,0.639465103097432
70,81,2017,R.Allen,0.46874908465947496
45,80,2017,D.Jones,0.9276080271420379
70,78,2017,C.Jones,0.380353118702233
73,72,2017,D.Jones,0.9125107201742892
70,91,2017,C.Jones,0.3900467499980975
86,75,2017,D.Jones,0.9149658308160551
44,88,2017,D.Jones,0.9402597463042294
39,90,2017,C.Jones,0.41864347857557177
55,85,2017,C.Jones,0.4191212949566172
69,76,2017,D.Jones,0.9363462256459576
53,81,2017,B.Anger,0.6212268524618773
84,83,2017,M.Haack,-0.15164377172998023
51,70,2017,B.Anger,0.6144161042803544
65,79,2017,B.Anger,0.5899749465182865
72,95,2017,B.Anger,0.5934543235838249
44,99,2017,M.Haack,-0.11215050921533948
99,43,2017,B.Anger,0.629632555397372
62,74,2017,B.Anger,0.6259843676185786
76,67,2017,J.Berry,0.22973788885273821
69,71,2017,J.Berry,0.2325751505817674
69,70,2017,B.Kern,1.0505232461958607
63,98,2017,J.Berry,0.23144105321298528
75,67,2017,B.Kern,1.0438415956230012
87,51,2017,B.Kern,1.0411823439262207
49,92,2017,T.Morstead,0.9697746573432772
38,80,2017,T.Way,0.3206971181058118
68,77,2017,T.Way,0.3070613234674222
42,94,2017,T.Morstead,0.974193586265266
57,85,2017,T.Morstead,0.9782100810090296
76,51,2017,T.Way,0.3129565574632051
67,87,2017,T.Way,0.29205272223307227
51,92,2017,C.Schmidt,0.1697359952366154
88,65,2017,D.Colquitt,0.7964729368263856
57,81,2017,C.Schmidt,0.17959011799191701
75,75,2017,D.Colquitt,0.8105254064102742
64,77,2017,C.Schmidt,0.1787690523121877
73,58,2017,D.Colquitt,0.820695237467612
83,44,2017,D.Colquitt,0.8032000473588154
67,77,2017,D.Colquitt,0.7796511824352097
75,74,2017,D.Colquitt,0.781856921938981
76,72,2017,C.Schmidt,0.18012851679152797
58,85,2017,D.Colquitt,0.7907122826926685
78,62,2017,C.Schmidt,0.19050288901089737
57,81,2017,D.Colquitt,0.7937112631371723
47,88,2017,C.Schmidt,0.18911111783959375
56,86,2017,C.Schmidt,0.1903746649146677
79,84,2017,M.Palardy,0.12636326203050144
59,86,2017,L.Edwards,0.06821331833328756
60,77,2017,L.Edwards,0.07736311763640001
70,90,2017,M.Palardy,0.1587984225373404
89,49,2017,L.Edwards,0.07446171635311322
70,76,2017,L.Edwards,0.07014746806618923
76,65,2017,M.Palardy,0.18709358002611168
78,74,2017,L.Edwards,0.07847650216322041
75,60,2017,M.Palardy,0.18722843784726026
42,86,2017,L.Edwards,0.09513861563823726
87,68,2017,M.Palardy,0.17864756285731048
69,54,2017,M.Palardy,0.19879786410156897
77,75,2017,L.Edwards,0.09188788342708133
50,95,2017,D.Jones,0.9389823365318887
90,44,2017,P.O'Donnell,0.3890356982132529
43,93,2017,P.O'Donnell,0.37718948865163765
99,45,2017,P.O'Donnell,0.3830255821481003
70,69,2017,P.O'Donnell,0.38352605468756706
68,73,2017,P.O'Donnell,0.38008350676944336
80,60,2017,P.O'Donnell,0.3797823789446886
59,87,2017,D.Jones,0.9486210983289092
93,49,2017,B.Colquitt,0.48709202733582696
71,45,2017,Z.Gonzalez,-0.45785800717580255
71,53,2017,K.Huber,0.8853940212465167
53,77,2017,B.Colquitt,0.4859074359456227
45,89,2017,K.Huber,0.8574941209651211
69,79,2017,M.King,0.6268143784381621
75,80,2017,R.Dixon,0.13006272565219115
57,76,2017,M.King,0.6353715867381529
83,54,2017,R.Dixon,0.15092393374335383
46,92,2017,M.King,0.6249825500846582
74,72,2017,R.Dixon,0.1452145766478938
79,52,2017,R.Dixon,0.15291782227788586
77,60,2017,R.Dixon,0.13857020275126875
42,98,2017,M.King,0.6293664826225267
73,66,2017,R.Dixon,0.13308914858081478
76,66,2017,R.Dixon,0.1306944907245071
57,93,2017,M.King,0.6409383637885315
92,68,2017,R.Dixon,0.1325691567181705
50,93,2017,M.King,0.6553043095919013
41,95,2017,J.Berry,0.26191649179351384
90,65,2017,J.Vogel,-0.16313268618799895
64,77,2017,J.Vogel,-0.14160398658146395
43,90,2017,J.Berry,0.2707239571516532
81,55,2017,J.Vogel,-0.13864265690765545
81,68,2017,J.Vogel,-0.14429424547506722
46,82,2017,J.Berry,0.2727189401275952
81,70,2017,J.Vogel,-0.13096601066155286
62,90,2017,S.Koch,0.724070805909639
44,90,2017,S.Koch,0.7392131978766634
65,80,2017,S.Lechler,0.8112904912447795
77,85,2017,S.Koch,0.7392205354125434
84,50,2017,S.Lechler,0.8151211033126919
66,93,2017,S.Lechler,0.8016727214938932
64,83,2017,S.Koch,0.7671815477289543
67,93,2017,S.Koch,0.7743458260872518
87,49,2017,S.Lechler,0.8257871342849054
75,57,2017,S.Koch,0.7999030959888725
80,67,2017,B.Nortman,0.3846426783243197
60,75,2017,B.Nortman,0.3924372579375962
46,96,2017,A.Lee,0.9842638036220646
89,41,2017,B.Nortman,0.3850448605007896
60,80,2017,B.Nortman,0.3675151946850725
85,56,2017,A.Lee,0.9926825807962734
50,93,2017,A.Lee,0.9884969907649568
85,55,2017,B.Nortman,0.3675364711945628
55,80,2017,A.Lee,0.994972553838798
80,70,2017,B.Nortman,0.3650187989852478
56,83,2017,A.Lee,0.986643281502583
52,85,2017,B.Nortman,0.37728493617324016
50,90,2017,A.Lee,0.9836960283144219
83,61,2017,B.Nortman,0.37668757327478564
70,87,2017,C.Jones,0.4209603425448473
51,93,2017,C.Jones,0.44357125225556043
68,70,2017,C.Jones,0.45351401145177417
44,92,2017,C.Jones,0.4484722929255873
67,88,2017,M.Haack,-0.09476603860993776
47,81,2017,M.Haack,-0.07215227301486535
67,77,2017,M.Haack,-0.07978709806756702
39,80,2017,R.Allen,0.4823741743035739
90,46,2017,M.Haack,-0.07328416716128189
85,61,2017,R.Allen,0.4679552099459108
82,59,2017,M.Haack,-0.07990315194401065
50,87,2017,R.Allen,0.47368232039888
58,80,2017,S.Martin,0.8098864266786358
75,72,2017,S.Martin,0.8055004727731755
68,83,2017,R.Quigley,0.1463159155892176
57,74,2017,S.Martin,0.8113219903206782
69,72,2017,R.Quigley,0.1617617529804326
92,39,2017,R.Quigley,0.16243953532566402
37,91,2017,R.Quigley,0.1470354008079913
82,63,2017,S.Martin,0.7971375761972572
57,83,2017,T.Morstead,0.9792271664182423
67,81,2017,J.Hekker,1.416644656746656
72,88,2017,T.Morstead,0.9773235409483947
61,89,2017,J.Hekker,1.4214966797828974
69,86,2017,T.Morstead,1.001377737593071
67,51,2017,T.Morstead,1.018266818179335
49,91,2017,J.Hekker,1.4305158243447897
77,87,2017,T.Morstead,0.9813763486282077
79,80,2017,T.Morstead,1.011042207330554
76,75,2017,T.Morstead,1.0332227222068653
71,64,2017,B.Wing,0.3209559902616228
55,80,2017,T.Way,0.31127458129792274
68,79,2017,B.Wing,0.31191422012122705
72,70,2017,T.Way,0.306363798824412
69,73,2017,B.Wing,0.3207008150857545
37,95,2017,B.Wing,0.32204171484646615
87,72,2017,T.Way,0.30753216511158477
39,97,2017,T.Way,0.3328692942485994
94,48,2017,B.Wing,0.33031235049429636
65,85,2017,T.Way,0.3439806706333276
86,50,2017,B.Wing,0.3296932511765689
71,67,2017,B.Wing,0.32146821141276916
44,94,2017,T.Way,0.3574368954343318
86,49,2017,B.Wing,0.3167973183446382
45,85,2017,T.Way,0.3651843653864509
84,60,2017,B.Wing,0.30717894551899116
61,73,2017,B.Pinion,0.3710847012899096
46,84,2017,B.Pinion,0.36203090212815736
36,80,2017,J.Ryan,0.6343215027526933
90,60,2017,B.Pinion,0.35606709109775353
54,80,2017,J.Ryan,0.6192824425259674
56,86,2017,B.Pinion,0.36771072818782546
71,81,2017,J.Ryan,0.6119060523062252
63,80,2017,B.Pinion,0.37223157594425893
73,69,2017,J.Ryan,0.6261923481977228
37,84,2017,B.Pinion,0.375762432843008
89,67,2017,J.Ryan,0.625705612521351
72,63,2017,B.Pinion,0.3677285249147801
52,90,2017,B.Pinion,0.3583853784894532
50,90,2017,J.Ryan,0.6448757738217092
93,45,2017,B.Pinion,0.36517157700945174
68,77,2017,B.Anger,0.6182921881609487
55,80,2017,M.Bosher,0.6005315517640208
78,60,2017,B.Anger,0.6226312678332638
79,72,2017,B.Anger,0.6161632293158347
49,80,2017,M.Bosher,0.5941744844381797
83,64,2017,R.Sanchez,-0.0536995341018248
80,64,2017,R.Sanchez,-0.04380764659799036
72,79,2017,B.Kern,1.0322371549230183
47,83,2017,B.Kern,1.0428964689637596
44,98,2017,R.Sanchez,-0.03824425353812287
82,76,2017,B.Kern,1.0326020256531787
68,77,2017,R.Sanchez,-0.02268712693711409
78,72,2017,R.Sanchez,-0.015143150689308571
69,72,2017,T.Morstead,1.0437050615771788
69,75,2017,M.Palardy,0.17304983682307146
71,66,2017,T.Morstead,1.0399731273794262
61,84,2017,M.Palardy,0.17804461692711024
68,83,2017,M.Palardy,0.18599195817324743
50,81,2017,T.Morstead,1.0302518970054553
86,67,2017,M.Palardy,0.2012394153515422
62,65,2017,M.Palardy,0.21843946110898396
95,47,2017,T.Morstead,1.0190249328360117
39,96,2017,B.Colquitt,0.47394203394265394
78,60,2017,B.Colquitt,0.4828902339029051
60,75,2017,B.Colquitt,0.4771209005551278
35,96,2017,D.Kaser,0.08786527330718319
63,67,2017,D.Kaser,0.09907707700785201
42,89,2017,M.Haack,-0.07859025758548993
46,95,2017,M.Haack,-0.07659890725250665
56,80,2017,M.Haack,-0.06433362924993187
65,89,2017,R.Dixon,0.1595909431477339
49,87,2017,R.Dixon,0.17980036749019337
55,92,2017,M.Haack,-0.06639943606235074
88,48,2017,R.Dixon,0.18088010423141326
86,48,2017,R.Dixon,0.17322772163615996
74,50,2017,R.Dixon,0.16286938406804868
45,91,2017,M.Haack,-0.05192809573697791
89,52,2017,R.Dixon,0.13841247568878912
45,94,2017,M.Haack,-0.04609178210425616
55,63,2017,M.Haack,-0.03591121186167757
50,86,2017,M.Haack,-0.06386888171150684
82,82,2017,R.Dixon,0.13815191178320727
73,79,2017,M.Haack,-0.06233617835733129
46,97,2017,S.Koch,0.783885409530194
79,48,2017,S.Martin,0.7998965178190991
46,95,2017,S.Martin,0.7764827539107485
79,64,2017,S.Koch,0.7947638914008691
69,70,2017,S.Martin,0.7844826236075072
41,87,2017,S.Koch,0.7947007942407193
88,45,2017,S.Martin,0.7791311761475896
63,78,2017,S.Koch,0.7891818362785677
69,78,2017,S.Martin,0.7641141000147351
65,75,2017,S.Koch,0.7877123164236315
66,41,2017,S.Lechler,0.8150032958778959
64,78,2017,S.Lechler,0.7632447940446317
43,87,2017,B.Kern,1.0531352104658298
73,74,2017,B.Kern,1.0468446989971805
56,81,2017,S.Lechler,0.7631396925413166
63,81,2017,B.Kern,1.0515437651968456
76,72,2017,B.Kern,1.0531358738753385
56,80,2017,R.Sanchez,-9.285644020426434e-4
81,69,2017,R.Sanchez,-0.0033113965387009166
73,60,2017,R.Sanchez,0.010769736756138477
44,96,2017,B.Nortman,0.3800540870637164
90,58,2017,R.Sanchez,2.3979960291298946e-4
50,86,2017,B.Nortman,0.39060409650970224
80,36,2017,L.Edwards,0.10850743174335113
80,68,2017,D.Colquitt,0.7898195917317168
47,86,2017,L.Edwards,0.07249049308332005
72,78,2017,D.Colquitt,0.7970460995039632
67,63,2017,A.Lee,0.9858221580224957
53,80,2017,A.Lee,0.9665876644842343
75,67,2017,J.Hekker,1.4311732347057642
77,70,2017,J.Hekker,1.4265773248135696
57,98,2017,A.Lee,0.9565922995165929
91,79,2017,J.Hekker,1.4292343622928732
80,30,2017,A.Lee,0.9766690392713567
81,55,2017,J.Hekker,1.4645205660737346
93,54,2017,A.Lee,0.9275644162176447
56,78,2017,R.Quigley,0.15034981712198642
48,98,2017,R.Quigley,0.1442949676256943
92,53,2017,M.Bosher,0.5829776615126115
79,68,2017,R.Quigley,0.16094762622995137
51,91,2017,M.Bosher,0.5858802145281001
73,71,2017,R.Quigley,0.1698848612996835
65,89,2017,M.Bosher,0.5921958034609375
73,73,2017,M.Bosher,0.610242203501831
75,71,2017,R.Quigley,0.17459528850981568
56,80,2017,C.Schmidt,0.19578219298746677
53,73,2017,R.Allen,0.47398508046851057
69,69,2017,C.Schmidt,0.1924158070638609
82,78,2017,C.Schmidt,0.18856688096065458
59,81,2017,C.Schmidt,0.21623586694878216
74,74,2017,R.Allen,0.45624803933889996
46,85,2017,R.Allen,0.4653117431074507
72,60,2017,B.Wing,0.31084840174922956
79,61,2017,B.Wing,0.29741621776170973
53,80,2017,M.King,0.6634458360716078
74,73,2017,B.Wing,0.2954664207917351
80,74,2017,M.King,0.6549661802460295
70,99,2017,B.Wing,0.30387621992701486
65,85,2017,M.King,0.6716138314317454
59,87,2017,B.Wing,0.3445663029628993
37,96,2017,M.King,0.6834318904287574
72,61,2017,B.Wing,0.3537921500688704
70,79,2017,B.Wing,0.34160306006575925
53,90,2017,D.Jones,0.9548266714580501
93,46,2017,J.Ryan,0.6486960048022462
50,85,2017,D.Jones,0.9594682387156083
58,81,2017,J.Ryan,0.6423299553466894
53,81,2017,J.Ryan,0.6402395965238957
66,79,2017,J.Ryan,0.6333337846220628
77,65,2017,J.Ryan,0.6378805139333382
42,85,2017,J.Berry,0.2642860634551804
63,95,2017,J.Berry,0.25873178127893304
62,82,2017,K.Huber,0.8558676980623184
62,78,2017,J.Berry,0.2846973280411112
67,78,2017,K.Huber,0.8586886037605246
62,87,2017,J.Berry,0.28454283468539604
70,93,2017,K.Huber,0.8619569688836761
76,80,2017,K.Huber,0.8911097718187361
83,59,2017,K.Huber,0.9095917395710245
76,54,2017,P.O'Donnell,0.3773965709728152
66,92,2017,P.O'Donnell,0.3605439738531549
83,75,2017,B.Pinion,0.3587653369668521
42,86,2017,P.O'Donnell,0.38540621765636385
85,52,2017,P.O'Donnell,0.38070414743511727
45,86,2017,B.Pinion,0.3826308401014184
42,92,2017,P.O'Donnell,0.37374719866657896
73,74,2017,B.Anger,0.6286556372741648
58,74,2017,J.Vogel,-0.11478879157009235
50,81,2017,B.Anger,0.6354456487824451
55,45,2017,B.Anger,0.6261927158541168
56,86,2017,J.Vogel,-0.1232982457403501
58,94,2017,B.Anger,0.5686838972975854
96,71,2017,J.Vogel,-0.11632235311427579
70,78,2017,J.Vogel,-0.07878260366166419
82,62,2017,B.Anger,0.5859133342031263
71,67,2017,C.Jones,0.4528489604382364
43,90,2017,T.Way,0.36018824035751434
96,49,2017,C.Jones,0.44752116362497807
75,43,2017,C.Jones,0.4501698155217427
42,99,2017,C.Jones,0.41549141730130384
91,59,2017,T.Way,0.361735901917427
72,75,2017,T.Way,0.37320334348002865
49,87,2017,T.Way,0.38132657567395756
69,76,2017,C.Jones,0.42959048651992165
50,84,2017,T.Way,0.3813986813742584
41,90,2017,S.Koch,0.7843717557356157
70,75,2017,J.Berry,0.29750942833052113
88,60,2017,J.Berry,0.3032438399002237
74,74,2017,J.Berry,0.31247339133870866
78,67,2017,S.Koch,0.7832778811440102
68,83,2017,S.Koch,0.7862112986420754
81,51,2017,K.Huber,0.9073781070764604
71,82,2017,K.Huber,0.8906651637851002
71,72,2017,P.O'Donnell,0.3778502998963225
54,95,2017,K.Huber,0.9050154768452104
91,52,2017,K.Huber,0.9180776123439748
61,85,2017,P.O'Donnell,0.38018656001580803
80,76,2017,K.Huber,0.9165586562723956
59,82,2017,P.O'Donnell,0.38858100427250847
37,80,2017,B.Wing,0.352948254380813
74,68,2017,C.Jones,0.4347603761014831
53,74,2017,B.Wing,0.3391971664408688
69,82,2017,C.Jones,0.4351846418301799
55,80,2017,B.Wing,0.3235918776074031
52,82,2017,B.Wing,0.31861950865234484
73,69,2017,C.Jones,0.4490734369912312
61,78,2017,B.Wing,0.31394203471347415
58,80,2017,C.Jones,0.4494722958708919
73,82,2017,B.Wing,0.3124630125146385
46,88,2017,B.Wing,0.33249648895477124
71,79,2017,S.Martin,0.7705269969808362
71,74,2017,B.Anger,0.5882705843089321
43,80,2017,S.Martin,0.7811045626969471
79,60,2017,B.Anger,0.5924703684583682
49,80,2017,S.Martin,0.7659695153850941
66,72,2017,S.Martin,0.7539137173047914
42,85,2017,S.Martin,0.7476528578706053
68,77,2017,B.Anger,0.5875874880089036
72,68,2017,J.Vogel,-0.06679329375398006
64,92,2017,B.Colquitt,0.4693050849052338
79,70,2017,J.Vogel,-0.06667476745592892
61,81,2017,J.Vogel,-0.053683794965753664
68,81,2017,B.Colquitt,0.49107906011171154
56,97,2017,B.Colquitt,0.5018854563283003
55,80,2017,J.Vogel,-0.04895124983817278
63,25,2017,B.Colquitt,0.5217713704301068
58,85,2017,C.Schmidt,0.2173564898787828
80,55,2017,R.Sanchez,0.010746947698445442
32,98,2017,R.Sanchez,0.002917253252769038
95,45,2017,C.Schmidt,0.22322224928735607
47,80,2017,R.Sanchez,0.018515807588993745
55,92,2017,R.Sanchez,0.00896982940726594
73,75,2017,C.Schmidt,0.21997754316502152
57,77,2017,R.Sanchez,0.023064323405290636
71,62,2017,C.Schmidt,0.23026875786985437
62,80,2017,R.Sanchez,0.017194635794467138
56,77,2017,C.Schmidt,0.21876479843940372
69,72,2017,R.Quigley,0.1821135192526284
63,90,2017,M.Palardy,0.19966469164984044
82,64,2017,R.Quigley,0.1826895427664988
58,74,2017,M.Palardy,0.21863651023013
61,68,2017,M.Palardy,0.20845992955087117
39,98,2017,R.Quigley,0.18997853728150121
97,30,2017,M.Palardy,0.1929301906177799
41,87,2017,M.Palardy,0.17030642445786914
64,73,2017,M.Palardy,0.16790943834463193
73,71,2017,R.Allen,0.4602893405981573
48,91,2017,M.Haack,-0.044802144140859236
56,86,2017,R.Allen,0.4635477454117971
81,51,2017,M.Haack,-0.03740868905981728
71,82,2017,R.Allen,0.4675894080821107
67,85,2017,R.Allen,0.48405509992073575
80,53,2017,M.Haack,-0.04939769837049561
78,85,2017,M.Haack,-0.059842295037840956
85,72,2017,R.Allen,0.4994013216451341
55,81,2017,M.Haack,-0.026452647590743363
75,62,2017,R.Allen,0.5210071415256827
60,78,2017,M.Haack,-0.02821698119380404
79,71,2017,R.Allen,0.5136729984693544
55,77,2017,M.Haack,-0.029132669256932937
53,81,2017,T.Morstead,1.0147168387479473
75,74,2017,M.Bosher,0.6156664694529661
45,90,2017,T.Morstead,1.0059386406349944
79,74,2017,T.Morstead,1.0050278078598491
58,76,2017,M.Bosher,0.6253527824690838
80,69,2017,T.Morstead,1.0184915183774732
71,72,2017,T.Morstead,1.0260324792424975
84,51,2017,L.Edwards,0.07142151783016172
60,80,2017,R.Dixon,0.1719042235212495
71,63,2017,L.Edwards,0.06314944666478262
64,68,2017,L.Edwards,0.05393889651636412
70,67,2017,L.Edwards,0.042802197240621793
62,78,2017,R.Dixon,0.17290355488655895
75,65,2017,L.Edwards,0.038147643157719104
58,80,2017,R.Dixon,0.17330803039661655
73,69,2017,L.Edwards,0.03760123577125131
65,89,2017,R.Dixon,0.17210496847256632
83,58,2017,L.Edwards,0.04005745565701202
51,85,2017,R.Dixon,0.19225182268840169
83,58,2017,M.King,0.6913533879246831
41,86,2017,M.King,0.6887731344623438
